esclofollar_verb	éplucher_verb
atenès_adjective	athénien_adjective
labiat_adjective	labié_adjective
aena_propernoun	aena_propernoun
concessió_noun	concession_noun
taxonòmic_adjective	taxonomique_adjective
knesset_propernoun	knesset_propernoun
maximilien_propernoun	maximilien_propernoun
posseïdor_noun	tenant_noun
xenofòbia_noun	xénophobie_noun
sorneguer_adjective	goguenard_adjective
abdomen_noun	abdomen_noun
cercavila_noun	parade_noun
cruces_propernoun	cruces_propernoun
iodació_noun	iodation_noun
palomares_propernoun	palomares_propernoun
ruz_propernoun	ruz_propernoun
inevitable_adjective	inévitable_adjective
acadià_noun	acadien_noun
angoixa_noun	angoisse_noun
neopaganisme_noun	néopaganisme_noun
supositori_noun	suppositoire_noun
densificar_verb	densifier_verb
mandarini_propernoun	mandarini_propernoun
electroencefalografia_noun	électroencéphalographie_noun
sarrià_propernoun	sarrià_propernoun
brandar_verb	brandir_verb
fariña_propernoun	fariña_propernoun
martina_propernoun	martina_propernoun
vencedor_noun	vainqueur_noun
habsburg_propernoun	habsbourg_propernoun
petrassi_propernoun	petrassi_propernoun
crom_noun	chrome_noun
troncoso_propernoun	troncoso_propernoun
valeriana_noun	valériane_noun
colorectal_adjective	colorectal_adjective
busacca_propernoun	busacca_propernoun
ganga_noun	aubaine_noun
àdhuc_adverb	aussi_adverb
britànic_adjective	britannique_adjective
servomotor_noun	servomoteur_noun
carneros_propernoun	carneros_propernoun
gaulle_propernoun	gaulle_propernoun
reconciliació_noun	reconciliation_noun
decussat_adjective	décussé_adjective
munyir_verb	traire_verb
adrianna_propernoun	adrianna_propernoun
felí_adjective	félin_adjective
indispensable_adjective	indispensable_adjective
suprematisme_noun	suprématisme_noun
ita_propernoun	ita_propernoun
matamala_propernoun	matamala_propernoun
mailena_propernoun	mailena_propernoun
anticomunista_noun	anticommuniste_noun
isidre_propernoun	isidre_propernoun
decoratiu_adjective	décoratif_adjective
bourget_propernoun	bourget_propernoun
emília_propernoun	émilie_propernoun
mongòlic_noun	mongolien_noun
elx_propernoun	elche_propernoun
cunningham_propernoun	cunningham_propernoun
exoesquelet_noun	exosquelette_noun
romànov_propernoun	romanov_propernoun
fleca_noun	boulangerie_noun
lisina_noun	lysine_noun
anar-de-compres_verb	faire-vos-courses_verb
catellier_propernoun	catellier_propernoun
estapé_propernoun	estapé_propernoun
partit_noun	match_noun
priante_propernoun	priante_propernoun
beninès_noun	béninois_noun
recapitalitzar_verb	recapitaliser_verb
ganeri_propernoun	ganeri_propernoun
quintin_propernoun	quintin_propernoun
ilènia_propernoun	ilènia_propernoun
palmell_noun	paume_noun
kappler_propernoun	kappler_propernoun
strasbourg_propernoun	strasbourg_propernoun
claredat_noun	clarté_noun
conspiracionisme_noun	conspirationnisme_noun
il·lustrador_noun	illustrateur_noun
crucial_adjective	crucial_adjective
castellcir_propernoun	castellcir_propernoun
bernatchez_propernoun	bernatchez_propernoun
célica_propernoun	célica_propernoun
possiblement_adverb	possiblement_adverb
von-leibniz_propernoun	von-leibniz_propernoun
tromba_noun	trombe_noun
incinerar_verb	incinérer_verb
chase_propernoun	chase_propernoun
carré_propernoun	carré_propernoun
hita_propernoun	hita_propernoun
profús_adjective	profus_adjective
flaçà_propernoun	flaçà_propernoun
ponç_propernoun	ponç_propernoun
desassossec_noun	désarroi_noun
frappier_propernoun	frappier_propernoun
owen_propernoun	owen_propernoun
ensarronada_noun	tromperie_noun
cul-de-sac_noun	cul-de-sac_noun
domeño_propernoun	domeño_propernoun
portimão_propernoun	portimão_propernoun
rovati_propernoun	rovati_propernoun
joan_propernoun	jean_propernoun
capaldo_propernoun	capaldo_propernoun
torlonia_propernoun	torlonia_propernoun
bòfia_noun	police_noun
hematina_noun	hématine_noun
amfibologia_noun	amphibologie_noun
antènula_noun	antennule_noun
epigrafia_noun	épigraphie_noun
lovaina_propernoun	louvain_propernoun
abadia_noun	abbaye_noun
squeglia_propernoun	squeglia_propernoun
manifestar_verb	manifester_verb
posicional_adjective	positionnel_adjective
corbí_propernoun	corbí_propernoun
coca-cola_noun	coca_noun
amarratge_noun	amarrage_noun
montcorbau_propernoun	montcorbau_propernoun
antibiòtic_noun	antibiotique_noun
hidrografia_noun	hydrographie_noun
jequeline_propernoun	jequeline_propernoun
le-chevallier_propernoun	le-chevallier_propernoun
vetar_verb	mettre-son-veto-à_verb
arquitectònicament_adverb	architecturalement_adverb
falcón_propernoun	falcón_propernoun
mil·lenarisme_noun	millénarisme_noun
conjunt_adjective	conjoint_adjective
himenòpter_adjective	hyménoptère_adjective
ciu_propernoun	ciu_propernoun
baltazar_propernoun	baltazar_propernoun
kournikova_propernoun	kournikova_propernoun
tuli_noun	thulium_noun
adornar_verb	orner_verb
l'albiol_propernoun	l'albiol_propernoun
dahmani_propernoun	dahmani_propernoun
servatge_noun	servage_noun
celso_propernoun	celso_propernoun
proactivitat_noun	proactivité_noun
gramatical_adjective	grammatical_adjective
balbotejar_verb	balbutier_verb
abducció_noun	abduction_noun
bohemi_adjective	bohémien_adjective
burkinès_noun	burkinais_noun
rupià_propernoun	rupià_propernoun
cúpula_noun	dôme_noun
renovació_noun	reconduction_noun
arç_noun	aubépine_noun
transmitància_noun	transmittance_noun
odilia_propernoun	odilia_propernoun
sartorius_propernoun	sartorius_propernoun
esplai_noun	distraction_noun
pagani_propernoun	pagani_propernoun
vilaür_propernoun	vilaür_propernoun
banegas_propernoun	banegas_propernoun
cru_adjective	cru_adjective
redfern_propernoun	redfern_propernoun
sícul_noun	sicule_noun
grainger_propernoun	grainger_propernoun
variant_noun	variante_noun
kurosawa_propernoun	kurosawa_propernoun
wavre_propernoun	wavre_propernoun
rastre_noun	trace_noun
retrospecció_noun	rétrospection_noun
anunciació_noun	annonciation_noun
cohn_propernoun	cohn_propernoun
intraocular_adjective	intraoculaire_adjective
cuerrier_propernoun	cuerrier_propernoun
invocatori_adjective	invocatoire_adjective
infundat_adjective	infondé_adjective
kebab_noun	kebab_noun
ostra_noun	huître_noun
andreas_propernoun	andreas_propernoun
recomptar_verb	recompter_verb
catalanooccità_adjective	catalanooccitan_adjective
cochrane_propernoun	cochrane_propernoun
tagal_noun	tagal_noun
rahaman_propernoun	rahaman_propernoun
divisible_adjective	divisible_adjective
preferir_verb	préféré_verb
algorísmic_adjective	algorithmique_adjective
hidròfob_noun	hydrophobe_noun
entronitzar_verb	introniser_verb
rússia_propernoun	russie_propernoun
respectivament_adverb	respectivement_adverb
psicològicament_adverb	psychologiquement_adverb
catilinària_noun	catilinaire_noun
montuós_adjective	montueux_adjective
agroecològic_adjective	agroécologique_adjective
orfeonista_noun	orphéoniste_noun
sensació_noun	sensation_noun
hakobyan_propernoun	hakobyan_propernoun
cabildo_propernoun	cabildo_propernoun
arturo_propernoun	arturo_propernoun
inaclimatable_adjective	inacclimatable_adjective
uicn_noun	uicn_noun
naoum_propernoun	naoum_propernoun
zagreb_propernoun	zagreb_propernoun
reeducació_noun	rééducation_noun
litina_noun	lithine_noun
xurro_noun	churro_noun
alep_propernoun	alep_propernoun
sagrat_adjective	sacré_adjective
colonial_adjective	colonial_adjective
guaman_propernoun	guaman_propernoun
sanefa_noun	liseré_noun
minarina_noun	minarine_noun
epidèmia_noun	épidémie_noun
di-rosa_propernoun	di-rosa_propernoun
modista_noun	modiste_noun
artista_adjective	artiste_adjective
reforç-de-la-seguretat_noun	sécurisation_noun
contento_propernoun	contento_propernoun
massidda_propernoun	massidda_propernoun
estreptococ_noun	streptocoque_noun
hitita_adjective	hittite_adjective
santa-maria-de-palautordera_propernoun	santa-maria-de-palautordera_propernoun
gastroenterologia_noun	gastroentérologie_noun
delice_propernoun	delice_propernoun
manta_noun	couverture_noun
cervellini_propernoun	cervellini_propernoun
güida_propernoun	güida_propernoun
aguayo_propernoun	aguayo_propernoun
gnutti_propernoun	gnutti_propernoun
congestió_noun	congestion_noun
armella_noun	piton_noun
armar_verb	armer_verb
von-schilling_propernoun	von-schilling_propernoun
anar-de-compres_verb	faire-nos-courses_verb
màfia_noun	mafia_noun
riki_propernoun	riki_propernoun
mungiu_propernoun	mungiu_propernoun
marchignoli_propernoun	marchignoli_propernoun
antisionista_noun	antisioniste_noun
canadenc_adjective	canadien_adjective
tecnificar_verb	technifier_verb
epistemòleg_noun	épistémologue_noun
imposar_verb	imposer_verb
col·laborador_noun	collaborateur_noun
federació_noun	fédération_noun
blindat_adjective	blindé_adjective
maduració_noun	maturation_noun
bogza_propernoun	bogza_propernoun
col·luvió_noun	colluvion_noun
almoineria_noun	aumônerie_noun
mendicar_verb	mendier_verb
al-costat-de_preposition	à-côté-de_preposition
admirativament_adverb	admirativement_adverb
apuntalar_verb	empatter_verb
san-antonio-de-benagéber_propernoun	san-antonio-de-benagéber_propernoun
garibaldi_propernoun	garibaldi_propernoun
younan_propernoun	younan_propernoun
nahua_adjective	nahua_adjective
sedentari_noun	sédentaire_noun
mesurar_verb	arpenter_verb
novació_noun	novation_noun
aparellar_verb	appareiller_verb
assiri_adjective	assyrien_adjective
taca_noun	tache_noun
aldred_propernoun	aldred_propernoun
windsor_propernoun	windsor_propernoun
barroer_adjective	maladroit_adjective
roccella_propernoun	roccella_propernoun
constable_propernoun	constable_propernoun
córdova_propernoun	córdova_propernoun
corbo_propernoun	corbo_propernoun
forcolin_propernoun	forcolin_propernoun
exactament_adverb	exactement_adverb
xifosur_noun	xiphosure_noun
gambaro_propernoun	gambaro_propernoun
zoroastrisme_noun	zoroastrisme_noun
frédérique_propernoun	frédérique_propernoun
gendreau_propernoun	gendreau_propernoun
barrington_propernoun	barrington_propernoun
cabdalment_adverb	principalement_adverb
microcrèdit_noun	microcrédit_noun
salsé_propernoun	salsé_propernoun
espacial_adjective	spatial_adjective
parmenia_propernoun	parmenia_propernoun
ullastrell_propernoun	ullastrell_propernoun
gallagher_propernoun	gallagher_propernoun
rector_noun	recteur_noun
luce_propernoun	luce_propernoun
viñaras_propernoun	viñaras_propernoun
patètic_adjective	pathétique_adjective
flavia_propernoun	flavia_propernoun
cnossos_propernoun	cnossos_propernoun
d'ençà-que_subordinatingconjunction	depuis-que_subordinatingconjunction
prismàtic_adjective	prismatique_adjective
artell_noun	articulation_noun
transformador_adjective	transformateur_adjective
pardell_propernoun	pardell_propernoun
bicicleta_noun	bicyclette_noun
ahir_adverb	hier_adverb
zunilda_propernoun	zunilda_propernoun
fecsa-endesa_propernoun	fecsa-endesa_propernoun
truncar_verb	tronquer_verb
subliminalment_adverb	subliminalement_adverb
poblacional_adjective	de-la-population_adjective
arcar_verb	arqué_verb
nacions-unides_propernoun	nations-unies_propernoun
dramatúrgia_noun	dramaturgie_noun
rhys_propernoun	rhys_propernoun
torrente_propernoun	torrente_propernoun
dulles_propernoun	dulles_propernoun
quan_adverb	quand_adverb
quan_relativepronoun	quand_relativepronoun
quan_interrogativepronoun	quand_interrogativepronoun
quan_adverb	quand_adverb
quan_relativepronoun	quand_relativepronoun
quan_interrogativepronoun	quand_interrogativepronoun
quan_relativepronoun	quand_relativepronoun
quan_interrogativepronoun	quand_interrogativepronoun
filtrable_adjective	filtrable_adjective
transmissió_noun	transmission_noun
perniciosament_adverb	pernicieusement_adverb
hipocondria_noun	hypocondrie_noun
queralt_propernoun	queralt_propernoun
top-manta_noun	vente-à-la-sauvette_noun
alexina_noun	alexine_noun
extraviar_verb	égarer_verb
ritualitzar_verb	ritualiser_verb
grau-de_noun	degré-de_noun
sexy_adjective	sexy_adjective
anar-de-botigues_verb	faire-du-shopping_verb
universalitat_noun	universalité_noun
assolar_verb	ravager_verb
amarra_noun	amarre_noun
floculació_noun	floculation_noun
sextet_noun	sextet_noun
saint-louis_propernoun	saint-louis_propernoun
immunològicament_adverb	immunologiquement_adverb
brunzit_noun	bourdonnement_noun
anúria_noun	anurie_noun
torí_propernoun	turin_propernoun
metge-de-guàrdia_noun	médecin-de-garde_noun
enteniment_noun	entendement_noun
sarcasme_noun	sarcasme_noun
besòs_propernoun	besòs_propernoun
cisa_propernoun	cisa_propernoun
noblement_adverb	noblement_adverb
després_adverb	ensuite_adverb
odisha_propernoun	odisha_propernoun
sollana_propernoun	sollana_propernoun
montagud_propernoun	montagud_propernoun
transvestir_verb	travestir_verb
dosimetria_noun	dosimétrie_noun
coordinador_adjective	coordinateur_adjective
cartró_noun	carton_noun
còmode_adjective	à-ton-aise_adjective
associar_verb	associer_verb
ginecologia_noun	gynécologie_noun
rossor_noun	rousseur_noun
enclavat_adjective	enclavé_adjective
islamofòbia_noun	islamophobie_noun
iñurrategui_propernoun	iñurrategui_propernoun
tartamut_adjective	bègue_adjective
expansionista_noun	expansionniste_noun
cañaveras_propernoun	cañaveras_propernoun
colomines_propernoun	colomines_propernoun
santa-maria-de-martorelles_propernoun	santa-maria-de-martorelles_propernoun
demanda_noun	demande_noun
viure_verb	habiter_verb
foios_propernoun	foios_propernoun
jérica_propernoun	jérica_propernoun
alguerès_noun	alguérois_noun
còmode_adjective	à-l'aise_adjective
vilamòs_propernoun	vilamòs_propernoun
kaelyn_propernoun	kaelyn_propernoun
conceptualment_adverb	conceptuellement_adverb
piferrer_propernoun	piferrer_propernoun
penitent_adjective	pénitent_adjective
monoplaça_noun	monoplace_noun
tercer_adjective	troisième_adjective
font-de-mora-y-turón_propernoun	font-de-mora-y-turón_propernoun
baril_propernoun	baril_propernoun
astrid_propernoun	astrid_propernoun
jubileu_noun	jubilé_noun
electoral_adjective	électoral_adjective
saillant_propernoun	saillant_propernoun
pactar_verb	pactiser_verb
expert_adjective	expert_adjective
sedimentologia_noun	sédimentologie_noun
anacorètic_adjective	anachorétique_adjective
bicatenari_adjective	bicaténaire_adjective
venancio_propernoun	venancio_propernoun
azoospèrmia_noun	azoospermie_noun
ferroceri_noun	ferrocérium_noun
tetraèdric_adjective	tétraédrique_adjective
giraldeau_propernoun	giraldeau_propernoun
gahyana_propernoun	gahyana_propernoun
tintín_propernoun	tintin_propernoun
malfactor_noun	malfaiteur_noun
haleigh_propernoun	haleigh_propernoun
estats-units_propernoun	états-unis_propernoun
cervetti_propernoun	cervetti_propernoun
tyson_propernoun	tyson_propernoun
bucchino_propernoun	bucchino_propernoun
altiplà_noun	plateau_noun
quiescent_adjective	quiescent_adjective
duchesneau_propernoun	duchesneau_propernoun
marichal_propernoun	marichal_propernoun
dimoni_noun	polisson_noun
cisellar_verb	tailler_verb
descomptar_verb	escompter_verb
aglutinar_verb	agglutiner_verb
paternalisme_noun	paternalisme_noun
vale_propernoun	vale_propernoun
esbart_noun	groupe_noun
fitotòxic_adjective	phyto-toxique_adjective
evaporita_noun	évaporite_noun
nerviosisme_noun	nervosité_noun
albergar_verb	héberger_verb
espessor_noun	épaisseur_noun
margarita_propernoun	margarita_propernoun
lexicalització_noun	lexicalisation_noun
brooke_propernoun	brooke_propernoun
politonalitat_noun	polytonalité_noun
laudani_propernoun	laudani_propernoun
correcher_propernoun	correcher_propernoun
trepant_noun	perceuse_noun
generalitat-de-catalunya_propernoun	generalitat-de-catalunya_propernoun
rumí_propernoun	rumí_propernoun
llauna_noun	boîte-de-conserve_noun
antivirus_noun	antivirus_noun
chornet_propernoun	chornet_propernoun
autocràcia_noun	autocratie_noun
nasr_propernoun	nasr_propernoun
atzeni_propernoun	atzeni_propernoun
semiàrid_adjective	semi-aride_adjective
arrabassar_verb	arracher_verb
instància_noun	instance_noun
zapatista_noun	zapatiste_noun
babeli_propernoun	babeli_propernoun
ítaca_propernoun	ithaque_propernoun
kabardino-balkària_propernoun	kabardino-balkarie_propernoun
lihué_propernoun	lihué_propernoun
libanès_noun	libanais_noun
tramoni_propernoun	tramoni_propernoun
rapisarda_propernoun	rapisarda_propernoun
prat_propernoun	prat_propernoun
pondicherry_propernoun	pondicherry_propernoun
coherència_noun	cohérence_noun
ludovic_propernoun	ludovic_propernoun
jamieson_propernoun	jamieson_propernoun
wolfram_propernoun	wolfram_propernoun
patrulla_noun	patrouille_noun
elogiós_adjective	élogieux_adjective
salvoldi_propernoun	salvoldi_propernoun
fisiòcrata_noun	physiocrate_noun
coproductor_noun	coproducteur_noun
ratlla_noun	trait_noun
imperdible_noun	épingle-de-sûreté_noun
elevat_adjective	soutenu_adjective
vampir_noun	vampire_noun
bengasi_propernoun	benghazi_propernoun
diari_noun	quotidien_noun
gelpi_propernoun	gelpi_propernoun
josephine_propernoun	josephine_propernoun
venecià_noun	vénitien_noun
pocavergonya_noun	saligaud_noun
mahmud_propernoun	mahmud_propernoun
