propietario_noun	proprietário_noun
verisign_propernoun	verisign_propernoun
tpa_propernoun	tpa_propernoun
grueso_adjective	grosso_adjective
monseñor_noun	monsenhor_noun
baptista_propernoun	baptista_propernoun
provincial_adjective	estadual_adjective
influyentemente_adverb	influentemente_adverb
implacablemente_adverb	implacavelmente_adverb
aposta_adverb	adrede_adverb
bibliografía_noun	bibliografia_noun
serbio_adjective	sérvio_adjective
micrón_noun	mícron_noun
redacción_noun	redacção_noun
civilización_noun	civilização_noun
todo-el-tiempo_adverb	o-tempo-todo_adverb
descentralizar_verb	descentralizar_verb
adoptivo_adjective	adotivo_adjective
farola_noun	luz_noun
inmediatamente_adverb	logo_adverb
a-finales-de_preposition	no-final-de_preposition
someter_verb	submeter_verb
academia_noun	academia_noun
aseguramiento_noun	garantia_noun
acusado_noun	arguido_noun
decimotercer_adjective	décimo-terceiro_adjective
bruselas_propernoun	bruxelas_propernoun
ingenio_noun	talento_noun
cota-base_noun	cota-de-base_noun
dinamización_noun	dinamização_noun
noesis_propernoun	noesis_propernoun
vivienda_noun	moradia_noun
latente_adjective	latente_adjective
pompa_noun	aparato_noun
arpa_noun	harpa_noun
filo_noun	fio_noun
colectivamente_adverb	coletivamente_adverb
burlar_verb	debochar_verb
dinero_noun	dinheiro_noun
coli_noun	coli_noun
éste_pronoun	este_pronoun
estudio_noun	estúdio_noun
cursiva_noun	itálico_noun
archi_adverb	arqui_adverb
preselección_noun	pré-seleção_noun
títere_noun	fantoche_noun
poligonal_adjective	poligonal_adjective
celar_verb	zelar_verb
telefónico_adjective	telefônico_adjective
ajeno_adjective	alheio_adjective
ironizar_verb	ironizar_verb
proyecto_noun	projecto_noun
lousada_propernoun	lousada_propernoun
remarcablemente_adverb	remarcavelmente_adverb
expresar_verb	expressar_verb
alimentación_noun	alimentação_noun
sucesor_noun	sucessor_noun
mesilla-de-noche_noun	criado-mudo_noun
contribución_noun	contributo_noun
turbiedad_noun	turvação_noun
viviente_adjective	vivente_adjective
codificación_noun	codificação_noun
anestesiar_verb	anestesiar_verb
brady_propernoun	brady_propernoun
incorporación_noun	incorporação_noun
crack_noun	craque_noun
forzudamente_adverb	forçudamente_adverb
almacenar_verb	armazenar_verb
henriques_propernoun	henriques_propernoun
polar_adjective	polar_adjective
profesionalmente_adverb	profissionalmente_adverb
timor-oriental_propernoun	timor-leste_propernoun
en-tanto-en-cuanto_subordinatingconjunction	enquanto_subordinatingconjunction
restricto_adjective	restrito_adjective
e-mail_noun	email_noun
además_adverb	além_adverb
subsidiariedad_noun	subsidiariedade_noun
biología_noun	biologia_noun
tarjeta_noun	crachá_noun
división_noun	divisão_noun
predilecto_adjective	predileto_adjective
inflexión_noun	inflexão_noun
renombrado_adjective	renomeado_adjective
potabilización_noun	potabilização_noun
servidumbre_noun	servidão_noun
indispensable_adjective	indispensável_adjective
procesamiento_noun	processamento_noun
no_adverb	não_adverb
pda_propernoun	pda_propernoun
kanye_propernoun	kanye_propernoun
desconectar_verb	desligar_verb
reciente_adjective	recente_adjective
carnaval_noun	carnaval_noun
trueno_noun	trovão_noun
finalización_noun	finalização_noun
descendente_adjective	descendente_adjective
contractual_adjective	contratual_adjective
enamorar_verb	namorar_verb
redactar_verb	redigir_verb
furia_noun	fúria_noun
comparablemente_adverb	comparavelmente_adverb
bondia_propernoun	bondia_propernoun
diseñador_noun	desenhador_noun
anhelo_noun	anseio_noun
invidente_noun	cego_noun
inicializar_verb	inicializar_verb
flóculo_noun	floco_noun
helga_propernoun	helga_propernoun
benevolencia_noun	benevolência_noun
importe_noun	custo_noun
deseosamente_adverb	desejosamente_adverb
coherente_adjective	coerente_adjective
acordonar_verb	isolar_verb
catalizador_noun	catalizador_noun
pesquero_noun	pesqueiro_noun
grato-agradecimiento_interjection	maior-agradecimento_interjection
hindú_noun	indiano_noun
combustión_noun	combustão_noun
inspeccionar_verb	inspecionar_verb
pancarta_noun	cartaz_noun
la-habana_propernoun	havana_propernoun
ópticamente_adverb	oticamente_adverb
proyección_noun	projecção_noun
isla_noun	ilha_noun
polea_noun	polia_noun
hinchar_verb	inchar_verb
unánime_adjective	unânime_adjective
lufthansa_propernoun	lufthansa_propernoun
improv_propernoun	improv_propernoun
anilla_noun	anel_noun
subestructura_noun	subestrutura_noun
anticipación_noun	antecipação_noun
navideñamente_adverb	natalinamente_adverb
buje_noun	cubo_noun
independencia_noun	independência_noun
porcentaje_noun	porcentagem_noun
propulsor_noun	propulsor_noun
prestador_noun	prestador_noun
longevidad_noun	longevidade_noun
octavo_adjective	oitavo_adjective
antaño_adverb	antanho_adverb
paleta_noun	paleta_noun
iec_propernoun	iec_propernoun
gobernadoramente_adverb	governadoramente_adverb
maximizar_verb	maximizar_verb
descriptivamente_adverb	descritivamente_adverb
eis_propernoun	eis_propernoun
posiblemente_adverb	possivelmente_adverb
en-términos-de_preposition	em-termos-de_preposition
cualquiera_pronoun	qualquer_pronoun
peculiaridad_noun	particularidade_noun
síndrome_noun	síndrome_noun
concursar_verb	concorrer_verb
espejo_noun	espelho_noun
submisión_noun	submissão_noun
ambos_pronoun	ambos-os_pronoun
exhalar_verb	exalar_verb
elaboración_noun	elaboração_noun
adopción_noun	adoção_noun
mujer_noun	mulher_noun
encubrir_verb	encobrir_verb
comunicacional_adjective	comunicacional_adjective
autodiagnóstico_noun	autodiagnóstico_noun
al-por-mayor_adverb	por-atacado_adverb
destructor_adjective	destruidor_adjective
lluviosamente_adverb	chuvosamente_adverb
iia_propernoun	iia_propernoun
propuesta_noun	proposta_noun
monarquía_noun	monarquia_noun
personalmente_adverb	pessoalmente_adverb
trivial_adjective	corriqueiro_adjective
superpuesto_adjective	superposto_adjective
recolectar_verb	coletar_verb
diversidad_noun	diversidade_noun
chofer_noun	motorista_noun
productivamente_adverb	produtivamente_adverb
disgustar_verb	desgostar_verb
asignador_noun	mapeador_noun
óscar_propernoun	óscar_propernoun
ciertamente_adverb	certamente_adverb
billharz_propernoun	billharz_propernoun
productividad_noun	produtividade_noun
diputado_noun	deputado_noun
corrida-de-toros_noun	corrida-de-touros_noun
abrasión_noun	excoriação_noun
estable_adjective	estável_adjective
también_adverb	também_adverb
residencia_noun	residência_noun
idóneo_adjective	idôneo_adjective
miserable_adjective	miserável_adjective
subsanar_verb	reparar_verb
ego_noun	ego_noun
prefijo_noun	prefixo_noun
cámara_noun	câmera_noun
comprimido_adjective	comprimido_adjective
erróneo_adjective	errôneo_adjective
mercancía_noun	mercadoria_noun
ello_pronoun	isso_pronoun
en-lo-que-respecta-a_preposition	relativo-a_preposition
mosaico_noun	mosaico_noun
esquina_noun	canto_noun
tensor_adjective	tensor_adjective
golfo_propernoun	golfo_propernoun
segmento_noun	segmento_noun
mpu_propernoun	mpu_propernoun
rótula_noun	rótula_noun
ejemplar_noun	exemplar_noun
brites_propernoun	brites_propernoun
reprobar_verb	reprovar_verb
propensión_noun	propensão_noun
donación_noun	doação_noun
flotante_adjective	flutuante_adjective
utilidad_noun	utilidade_noun
elección_noun	eleição_noun
vagón_noun	vagão_noun
impresición_noun	imprecisão_noun
delegación_noun	delegação_noun
flaqueza_noun	fraqueza_noun
compasión_noun	compaixão_noun
amortiguar_verb	amortecer_verb
convulsión_noun	convulsão_noun
traición_noun	traição_noun
puesto_noun	posto_noun
estancamiento_noun	estancamento_noun
icann_propernoun	icann_propernoun
visión_noun	visão_noun
perpendicular_adjective	perpendicular_adjective
extranjero_adjective	estrangeiro_adjective
redefinir_verb	redefinir_verb
evolucionar_verb	evoluir_verb
de-forma-concluyente_adverb	conclusivamente_adverb
rutter_propernoun	rutter_propernoun
abadía_noun	abadia_noun
yemen_propernoun	iêmen_propernoun
desinfección_noun	desinfecção_noun
sugestión_noun	sugestão_noun
kilo_noun	quilo_noun
osadía_noun	ousadia_noun
dpf_propernoun	dpf_propernoun
emprender_verb	empreender_verb
subastar_verb	leiloar_verb
galicia_propernoun	galícia_propernoun
llenar_verb	preencher_verb
compensatorio_adjective	compensatório_adjective
colonia_noun	colónia_noun
capacitar_verb	capacitar_verb
desalar_verb	dessalgar_verb
termómetro_noun	termômetro_noun
cíclicamente_adverb	ciclicamente_adverb
conceptualización_noun	conceitualização_noun
acogedor_adjective	acolhedor_adjective
dictadura_noun	ditadura_noun
foso_noun	fosso_noun
ejecutabilidad_noun	exequibilidade_noun
cobarde_adjective	covarde_adjective
agroexportación_noun	agroexportação_noun
emocionante_noun	emocionante_noun
espectacularidad_noun	espetaculosidade_noun
a-la-inversa_adverb	ao-inverso_adverb
titularidad_noun	titularidade_noun
batería_noun	bateria_noun
profusión_noun	profusão_noun
cautivo_noun	cativo_noun
contracorriente_adjective	contracorrente_adjective
subterráneo_adjective	subterrâneo_adjective
patología_noun	patologia_noun
inicio_noun	início_noun
asia_propernoun	ásia_propernoun
filtro_noun	filtro_noun
interacadémico_adjective	interacadêmico_adjective
miniatura_noun	miniatura_noun
secuestro_noun	sequestro_noun
axonométrico_adjective	axonométrico_adjective
anidación_noun	agrupamento_noun
comicio_noun	eleição_noun
bovespa_propernoun	bovespa_propernoun
visible_adjective	visível_adjective
analítico_adjective	analítico_adjective
alambre_noun	arame_noun
mediar_verb	mediar_verb
ligeramente-a-la-baja_adverb	em-ligeira-descida_adverb
recesión_noun	recessão_noun
olvido_noun	esquecimento_noun
reembolsar_verb	reembolsar_verb
trazable_adjective	plotável_adjective
partidário_propernoun	partidário_propernoun
unidireccional_adjective	unidireccional_adjective
huevo_noun	ovo_noun
directivo_noun	diretor_noun
bp_propernoun	bp_propernoun
ampliable_adjective	ampliável_adjective
interoperabilidad_noun	interoperabilidade_noun
aterrizar_verb	aterrizar_verb
grasa_noun	gordura_noun
ejecutivamente_adverb	executivamente_adverb
ulises_propernoun	ulisses_propernoun
repaso_noun	revisão_noun
guitarrista_noun	violonista_noun
irina_propernoun	irina_propernoun
mecánicamente_adverb	mecanicamente_adverb
panda_propernoun	panda_propernoun
zanahoria_noun	cenoura_noun
salubridad_noun	salubridade_noun
filosofar_verb	filosofar_verb
tipo-de-interés_noun	taxa-de-juro_noun
contribución_noun	contribuição_noun
carina_propernoun	carina_propernoun
temprano_adverb	cedo_adverb
éamon_propernoun	éamon_propernoun
gobernante_noun	governante_noun
contraer_verb	contrair_verb
recopilar_verb	recopilar_verb
constitución_noun	constituição_noun
colmo_noun	cúmulo_noun
viable_adverb	viável_adverb
barra-del-bar_noun	balcão_noun
fragilidad_noun	fragilidade_noun
deseleccionar_verb	desmarcar_verb
navegador_noun	navegador_noun
liderazgo_noun	liderança_noun
certeramente_adverb	certeiramente_adverb
adelino_propernoun	adelino_propernoun
paraguay_propernoun	paraguai_propernoun
asegurar_verb	assegurar_verb
amplitud_noun	amplitude_noun
deco_propernoun	deco_propernoun
improbablemente_adverb	improvávelmente_adverb
lance!_propernoun	lance!_propernoun
útilmente_adverb	utilmente_adverb
correspondencia_noun	correspondência_noun
estructurado_adjective	estruturado_adjective
office_propernoun	office_propernoun
kilómetro_noun	quilômetro_noun
gubernamentalmente_adverb	governamentalmente_adverb
jardín_noun	jardim_noun
rectitud_noun	retitude_noun
además_adverb	ademais_adverb
comprensión_noun	compreensão_noun
especificidad_noun	especificidade_noun
polinómico_adjective	polinomial_adjective
asociativamente_adverb	associativamente_adverb
paraje_noun	lugar_noun
joanot_propernoun	joanot_propernoun
insaciablemente_adverb	insaciavelmente_adverb
revenido_adjective	temperado_adjective
tras_preposition	depois-de_preposition
naranja_noun	laranja_noun
alcalinidad_noun	alcalinidade_noun
piadosamente_adverb	piedosamente_adverb
acumulativo_adjective	acumulativo_adjective
plaza-de-toros_noun	praça-de-touros_noun
a-más-no-poder_adverb	até-não-poder-mais_adverb
cementación_noun	endurecimento_noun
ria_propernoun	ria_propernoun
seleccionador_noun	selecionador_noun
mansión_noun	mansão_noun
enrutar_verb	encaminhar_verb
clientela_noun	clientela_noun
baloncesto_noun	basquete_noun
sombrío_adjective	sombrio_adjective
inorgánico_adjective	inorgânico_adjective
rectificación_noun	rectificação_noun
británico_adjective	britânico_adjective
turbiamente_adverb	turvamente_adverb
ligeramente-al-alza_adverb	em-ligeira-subida_adverb
carné-de-conducir_noun	carteira-de-motorista_noun
britney_propernoun	britney_propernoun
representación_noun	representação_noun
inciertamente_adverb	incertamente_adverb
veintiocho_numeral	vinte-e-oito_numeral
enfrente_adverb	em-frente_adverb
saturado_adjective	saturado_adjective
estéticamente_adverb	esteticamente_adverb
aliento_noun	alento_noun
renovación_noun	renovação_noun
solícitamente_adverb	solicitamente_adverb
actualizar_verb	atualizar_verb
el-vuestro_pronoun	o-vosso_pronoun
el-vuestro_possessivepronoun	o-vosso_possessivepronoun
el-vuestro_determiner	o-vosso_determiner
tráquea_noun	traqueia_noun
exquisitamente_adverb	gostosamente_adverb
alba_noun	alva_noun
diván_noun	divã_noun
replegar_verb	redobrar_verb
ponencia_noun	conferência_noun
homogéneo_adjective	homogêneo_adjective
transaccionar_verb	transacionar_verb
a-mares_adverb	em-abundância_adverb
viceversa_adverb	vice-versa_adverb
sudán_propernoun	sudão_propernoun
cebra_noun	zebra_noun
esaf_propernoun	esaf_propernoun
wap_propernoun	wap_propernoun
adherentemente_adverb	aderentemente_adverb
amarillentamente_adverb	amareladamente_adverb
arbitral_propernoun	arbitral_propernoun
bíblicamente_adverb	biblicamente_adverb
costumbre_noun	costume_noun
cancún_propernoun	cancún_propernoun
prefijar_verb	prefixar_verb
exentamente_adverb	isentamente_adverb
almacén_noun	galpão_noun
hardware_noun	hardware_noun
práctico_adjective	prático_adjective
precipicio_noun	precipício_noun
policía_noun	polícia_noun
teherán_propernoun	teerã_propernoun
oecd_propernoun	ocde_propernoun
afeitar_verb	barbear_verb
zeferino_propernoun	zeferino_propernoun
diferencia_noun	diferença_noun
añejo_adjective	velho_adjective
medio_adverb	meio_adverb
cierto_determiner	certo_determiner
puntualmente_adverb	pontualmente_adverb
insólitamente_adverb	insolitamente_adverb
artfutura_propernoun	artfutura_propernoun
respeto_noun	respeito_noun
dimisión_noun	despedimento_noun
du-loren_propernoun	du-loren_propernoun
oleada_noun	onda_noun
en-mano_adverb	em-mãos_adverb
delante-de_preposition	adiante-de_preposition
computación_noun	computação_noun
sadler_propernoun	sadler_propernoun
hecho_noun	facto_noun
sobrepasar_verb	ultrapassar_verb
embrión_noun	embrião_noun
socialdemócrata_adjective	social-democrata_adjective
motivación_noun	motivação_noun
aún_adverb	ainda_adverb
probable_adjective	provável_adjective
nivelación_noun	nivelação_noun
destilar_verb	destilar_verb
huella_noun	impressão_noun
enfermeria_noun	enfermagem_noun
traspasar_verb	traspassar_verb
recto_adjective	recto_adjective
transcurrir_verb	decorrer_verb
calificación_noun	qualificação_noun
y-encima_adverb	ainda-por-cima_adverb
apilar_verb	empilhar_verb
aun-así_subordinatingconjunction	ainda-assim_subordinatingconjunction
eficiencia_noun	eficiência_noun
hidroeléctrico_adjective	hidroeléctrico_adjective
magnéticamente_adverb	magneticamente_adverb
renegociación_noun	renegociação_noun
de-golpe_adverb	inesperadamente_adverb
fatiga_noun	fadiga_noun
reapropiar_verb	reapropriar_verb
rotación_noun	rotação_noun
listo_adjective	pronto_adjective
función_noun	função_noun
atmosférico_adjective	atmosférico_adjective
pájaro_noun	pássaro_noun
urbanístico_adjective	urbanístico_adjective
eslabón_noun	eslabão_noun
lleno_adjective	cheio_adjective
sgml_propernoun	sgml_propernoun
hoyo_noun	buraco_noun
asa_noun	alça_noun
dbfb_propernoun	dbfb_propernoun
déficit_noun	deficit_noun
a-plazos_adverb	a-prazo_adverb
empaquetado_noun	empacotado_noun
tuyo_pronoun	o-teu_pronoun
tuyo_possessivepronoun	o-teu_possessivepronoun
tuyo_determiner	o-teu_determiner
tuyo_possessivepronoun	o-teu_possessivepronoun
tuyo_determiner	o-teu_determiner
tuyo_pronoun	o-teu_pronoun
tuyo_determiner	o-teu_determiner
vivir_verb	morar_verb
lotería_noun	loteria_noun
colegiado_noun	colegiado_noun
resituar_verb	reposicionar_verb
fijación_noun	fixação_noun
óseo_adjective	ósseo_adjective
thm_propernoun	thm_propernoun
base-de-datos_noun	banco-de-dados_noun
tresserras_propernoun	tresserras_propernoun
verticalización_noun	verticalização_noun
ojivalmente_adverb	ogivalmente_adverb
