decano_noun_es	doyen_noun_fr
ridiculizar_verb_es	ridiculiser_verb_fr
pendiente_noun_es	boucle-d'oreille_noun_fr
san-pedro-y-miguelón_propernoun_es	saint-pierre-et-miquelon_propernoun_fr
lámpara_noun_es	lumière_noun_fr
molins_propernoun_es	molins_propernoun_fr
soportar_verb_es	endurer_verb_fr
eslora_noun_es	longueur_noun_fr
heidfeld_propernoun_es	heidfeld_propernoun_fr
garai_propernoun_es	garai_propernoun_fr
practicante_noun_es	préparateur_noun_fr
sombrero_noun_es	chapeau_noun_fr
igualitario_adjective_es	égalitaire_adjective_fr
sensor_noun_es	capteur_noun_fr
en-cualquier-momento_adverb_es	en-tout-temps_adverb_fr
minúsculo_adjective_es	minuscule_adjective_fr
kigali_propernoun_es	kigali_propernoun_fr
tallar_verb_es	couper_verb_fr
allegre_propernoun_es	allegre_propernoun_fr
médiamétrie_propernoun_es	médiamétrie_propernoun_fr
extremidad_noun_es	extrémité_noun_fr
polvo_noun_es	poussière_noun_fr
siniestralidad_noun_es	tau-d'accidents_noun_fr
onu_propernoun_es	onu_propernoun_fr
boinersa_propernoun_es	boinersa_propernoun_fr
juan-carlos-i_propernoun_es	juan-carlos-ier_propernoun_fr
anárquico_adjective_es	anarchique_adjective_fr
renegociación_noun_es	renégociation_noun_fr
ladera_noun_es	versant_noun_fr
jonan_propernoun_es	jonan_propernoun_fr
smith_propernoun_es	smith_propernoun_fr
cuerpo_noun_es	corps_noun_fr
abrupto_adjective_es	abrupt_adjective_fr
diverso_adjective_es	divers_adjective_fr
planeamiento_noun_es	aménagement_noun_fr
grau_propernoun_es	grau_propernoun_fr
inhumano_adjective_es	inhumain_adjective_fr
ibiza_propernoun_es	ibiza_propernoun_fr
moneda-extranjera_noun_es	monnaie-étrangère_noun_fr
baño_noun_es	baignade_noun_fr
madre-teresa-de-calcuta_propernoun_es	mère-teresa_propernoun_fr
bautista_propernoun_es	bautista_propernoun_fr
eitb24_propernoun_es	eitb24_propernoun_fr
concluyente_adjective_es	concluant_adjective_fr
congo_propernoun_es	congo_propernoun_fr
fotogalería_noun_es	photo-galerie_noun_fr
raya_noun_es	raie_noun_fr
fracaso_noun_es	insuccès_noun_fr
agencia_noun_es	agence_noun_fr
cambiar-de-traje_verb_es	faire-peau-neuve_verb_fr
cobas_propernoun_es	cobas_propernoun_fr
balanza_noun_es	balance_noun_fr
enmendar_verb_es	amender_verb_fr
indar_propernoun_es	indar_propernoun_fr
candela_propernoun_es	candela_propernoun_fr
atlanta_propernoun_es	atlanta_propernoun_fr
cisterna_noun_es	citerne_noun_fr
hasta-cierto-punto_adverb_es	dans-une-certaine-mesure_adverb_fr
sesenta-y-tres_numeral_es	soixante-trois_numeral_fr
país_noun_es	pays_noun_fr
joëlle_propernoun_es	joëlle_propernoun_fr
adena_noun_es	adena_noun_fr
ahe_noun_es	ahe_noun_fr
retorno_noun_es	retour_noun_fr
mayoría_noun_es	plupart_noun_fr
suprimir_verb_es	supprimer_verb_fr
entresuelo_noun_es	entresol_noun_fr
comprometer_verb_es	engager_verb_fr
gerona_propernoun_es	gérone_propernoun_fr
ameskoa_propernoun_es	ameskoa_propernoun_fr
meliès_propernoun_es	meliès_propernoun_fr
bec_noun_es	bec_noun_fr
bolsillo_noun_es	poche_noun_fr
bou_noun_es	chalutier_noun_fr
mercia_propernoun_es	mercie_propernoun_fr
conjuntamente_adverb_es	conjointement_adverb_fr
cooperativo_adjective_es	coopératif_adjective_fr
padrino_noun_es	parrain_noun_fr
renacionalización_noun_es	renationalisation_noun_fr
recriminación_noun_es	récrimination_noun_fr
científico_adjective_es	scientifique_adjective_fr
alto-alentejo_propernoun_es	alto-alentejo_propernoun_fr
obarema_propernoun_es	obarema_propernoun_fr
militarismo_noun_es	militarisme_noun_fr
investigar_verb_es	rechercher_verb_fr
tajante_adjective_es	coupant_adjective_fr
devolución_noun_es	retour_noun_fr
prensa_noun_es	presse_noun_fr
piter_propernoun_es	piter_propernoun_fr
scaramella_propernoun_es	scaramella_propernoun_fr
pasqual_propernoun_es	pasqual_propernoun_fr
ferrol_propernoun_es	ferrol_propernoun_fr
muñeca_noun_es	poupée_noun_fr
martínez_propernoun_es	martínez_propernoun_fr
basurko_propernoun_es	basurko_propernoun_fr
cenar_verb_es	dîner_verb_fr
george-berkeley_propernoun_es	george-berkeley_propernoun_fr
mal_noun_es	mal_noun_fr
maritxalar_propernoun_es	maritxalar_propernoun_fr
todo-lo-contrario_adverb_es	bien-au-contraire_adverb_fr
antiguo_adjective_es	antique_adjective_fr
isla-de-los-osos_propernoun_es	île-aux-ours_propernoun_fr
héroe_noun_es	héros_noun_fr
a-su-tiempo_adverb_es	en-son-temps_adverb_fr
bruto_adjective_es	brut_adjective_fr
balaton_propernoun_es	balaton_propernoun_fr
alcohólico_adjective_es	alcoolique_adjective_fr
brisa_noun_es	brise_noun_fr
abadan_propernoun_es	abadan_propernoun_fr
reaparición_noun_es	reparution_noun_fr
cero_numeral_es	zéro_numeral_fr
aceh_propernoun_es	aceh_propernoun_fr
bobby_propernoun_es	bobby_propernoun_fr
careta_noun_es	masque_noun_fr
significativamente_adverb_es	significativement_adverb_fr
módulo_noun_es	module_noun_fr
aplicar_verb_es	appliquer_verb_fr
édouard_propernoun_es	édouard_propernoun_fr
batiscafo_noun_es	bathyscaphe_noun_fr
nervión_propernoun_es	nervión_propernoun_fr
tambor_noun_es	tambour_noun_fr
glosario_noun_es	glossaire_noun_fr
ahedo_propernoun_es	ahedo_propernoun_fr
noruega_propernoun_es	norvège_propernoun_fr
titular_noun_es	titulaire_noun_fr
subsidiario_adjective_es	subsidiaire_adjective_fr
telenovela_noun_es	feuilleton_noun_fr
apresar_verb_es	saisir_verb_fr
vulgaridad_noun_es	vulgaire_noun_fr
agente_noun_es	agent_noun_fr
ecoeficiencia_noun_es	éco-efficacité_noun_fr
viudo_adjective_es	veuf_adjective_fr
fan-kuan_propernoun_es	fan-kouan_propernoun_fr
anabel_propernoun_es	anabel_propernoun_fr
iberflora_propernoun_es	iberflora_propernoun_fr
clasificación_noun_es	classification_noun_fr
alpes-marítimos_propernoun_es	alpes-maritimes_propernoun_fr
torá_propernoun_es	torah_propernoun_fr
a-lo-largo-de_preposition_es	le-long-de_preposition_fr
català_propernoun_es	català_propernoun_fr
univisión_propernoun_es	univisión_propernoun_fr
entrever_verb_es	entrevoir_verb_fr
discapacidad_noun_es	handicap_noun_fr
obligación-convertible_noun_es	obligation-convertible_noun_fr
singapur_propernoun_es	singapour_propernoun_fr
monográfico_adjective_es	monographique_adjective_fr
fitur_noun_es	fitur_noun_fr
sáenz_propernoun_es	sáenz_propernoun_fr
próspero_adjective_es	prospère_adjective_fr
garrido_propernoun_es	garrido_propernoun_fr
política-agraria-común_propernoun_es	politique-agricole-commune_propernoun_fr
suspenso_adjective_es	suspendu_adjective_fr
configuración_noun_es	configuration_noun_fr
reino-unido_propernoun_es	royaume-uni_propernoun_fr
fríamente_adverb_es	froidement_adverb_fr
subjetivo_adjective_es	subjectif_adjective_fr
egunkaria_propernoun_es	egunkaria_propernoun_fr
festivo_adjective_es	festif_adjective_fr
díez_propernoun_es	díez_propernoun_fr
adac_noun_es	adac_noun_fr
salamanca_propernoun_es	salamanque_propernoun_fr
trazabilidad_noun_es	traçabilité_noun_fr
nariz_noun_es	nez_noun_fr
agresión_noun_es	agression_noun_fr
pasillo_noun_es	couloir_noun_fr
cláusula_noun_es	clause_noun_fr
standard_propernoun_es	standard_propernoun_fr
ayastui_propernoun_es	ayastui_propernoun_fr
alastruey_propernoun_es	alastruey_propernoun_fr
beber-como-una-cuba_verb_es	boire-comme-une-éponge_verb_fr
mini_noun_es	mini_noun_fr
tombuctú_propernoun_es	tombouctou_propernoun_fr
dentro_adverb_es	dedans_adverb_fr
canaán_propernoun_es	canaan_propernoun_fr
ginecólogo_noun_es	gynécologue_noun_fr
inquietar_verb_es	inquiéter_verb_fr
pesadamente_adverb_es	lourdement_adverb_fr
ussuriysk_propernoun_es	oussouriisk_propernoun_fr
descendente_adjective_es	descendant_adjective_fr
picanya_propernoun_es	picaña_propernoun_fr
torrejón-de-ardoz_propernoun_es	torrejón-de-ardoz_propernoun_fr
vestuario_noun_es	garde-robe_noun_fr
al-frente_adverb_es	à-la-tête_adverb_fr
viajero_adjective_es	voyageur_adjective_fr
provenientes-de_preposition_es	remontants-à_preposition_fr
txomin_propernoun_es	txomin_propernoun_fr
akab_propernoun_es	akab_propernoun_fr
hosni_propernoun_es	hosni_propernoun_fr
individualista_noun_es	individualiste_noun_fr
poner_verb_es	remettre_verb_fr
desenfrenado_adjective_es	déchaîné_adjective_fr
grafilur_propernoun_es	grafilur_propernoun_fr
alcázar_noun_es	alcazar_noun_fr
retener-la-tarjeta_verb_es	retenir-la-carte_verb_fr
articulación_noun_es	articulation_noun_fr
especialista_noun_es	spécialiste_noun_fr
aesol_noun_es	aesol_noun_fr
durabilidad_noun_es	durabilité_noun_fr
conseguir_verb_es	réussir_verb_fr
alcàsser_propernoun_es	alcàsser_propernoun_fr
eureka_propernoun_es	eureka_propernoun_fr
mendoza_propernoun_es	mendoza_propernoun_fr
aranberri_propernoun_es	aranberri_propernoun_fr
lérida_propernoun_es	lleida_propernoun_fr
osetia_propernoun_es	ossétie_propernoun_fr
montoya_propernoun_es	montoya_propernoun_fr
exceder_verb_es	excéder_verb_fr
subtítulo_noun_es	sous-titre_noun_fr
archidiócesis_noun_es	archevêché_noun_fr
firmamento_noun_es	firmament_noun_fr
servilleta_noun_es	serviette_noun_fr
le-vert_propernoun_es	le-vert_propernoun_fr
finisterre_propernoun_es	finistère_propernoun_fr
akin_propernoun_es	akin_propernoun_fr
cornamusa_noun_es	taquet_noun_fr
aprilia_propernoun_es	aprilia_propernoun_fr
hayley_propernoun_es	hayley_propernoun_fr
soziedad-alkoholika_propernoun_es	soziedad-alkoholika_propernoun_fr
entremeter_verb_es	insérer_verb_fr
cleopatra_propernoun_es	cléopâtre_propernoun_fr
turismo_noun_es	tourisme_noun_fr
cuero_noun_es	cuir_noun_fr
co2_noun_es	co2_noun_fr
ferrán_propernoun_es	ferrán_propernoun_fr
piqueta_noun_es	pioche_noun_fr
lucy_propernoun_es	lucy_propernoun_fr
rondar_verb_es	rôder_verb_fr
convenir_verb_es	convenir_verb_fr
bloqueo_noun_es	blocage_noun_fr
bancaixa_propernoun_es	bancaja_propernoun_fr
bruselas_propernoun_es	bruxelles_propernoun_fr
vatio_noun_es	watt_noun_fr
malos-tratos_noun_es	mauvais-traitements_noun_fr
heráclides-del-ponto_propernoun_es	héraclide-du-pont_propernoun_fr
corrimiento-de-tierras_noun_es	glissement-de-terrain_noun_fr
recreativo-de-huelva_propernoun_es	recreativo-de-huelva_propernoun_fr
mediador_noun_es	médiateur_noun_fr
charlotte-amalie_propernoun_es	charlotte-amalie_propernoun_fr
desaceleración_noun_es	décélération_noun_fr
cei_noun_es	cei_noun_fr
faure_propernoun_es	faure_propernoun_fr
sabaliauskas_propernoun_es	sabaliauskas_propernoun_fr
instar_verb_es	appeler_verb_fr
inspección_noun_es	inspection_noun_fr
préstamo-sin-avales_noun_es	prêt-sans-aval_noun_fr
blois_propernoun_es	blois_propernoun_fr
anteriormente_adverb_es	antérieurement_adverb_fr
saavedra_propernoun_es	saavedra_propernoun_fr
frisia_propernoun_es	frise_propernoun_fr
determinación_noun_es	détermination_noun_fr
radiante_adjective_es	rayonnant_adjective_fr
elegible_adjective_es	éligible_adjective_fr
sillón_noun_es	fauteuil_noun_fr
exterior_noun_es	extérieur_noun_fr
tomo_noun_es	tome_noun_fr
vinil_noun_es	vinyle_noun_fr
encaje_noun_es	pointe_noun_fr
villena_propernoun_es	villena_propernoun_fr
coincidente_adjective_es	coïncident_adjective_fr
golfo-de-méxico_propernoun_es	golfe-du-mexique_propernoun_fr
lustración_noun_es	lustration_noun_fr
regulación-de-empleo_noun_es	réduction-du-personnel_noun_fr
formulación_noun_es	formulation_noun_fr
ulán-bator_propernoun_es	oulan-bator_propernoun_fr
requisición_noun_es	réquisition_noun_fr
remate-de-cabeza_noun_es	frappe-de-la-tête_noun_fr
leningrado_propernoun_es	leningrad_propernoun_fr
agr_noun_es	agr_noun_fr
devengar_verb_es	rapporter_verb_fr
jugador_noun_es	joueur_noun_fr
modalidad_noun_es	modalité_noun_fr
atomium_propernoun_es	atomium_propernoun_fr
deprimir_verb_es	déprimer_verb_fr
jugo_noun_es	jus_noun_fr
guggenheim_propernoun_es	guggenheim_propernoun_fr
empujar_verb_es	pousser_verb_fr
recepcionista_noun_es	réceptionniste_noun_fr
suelo-urbano_noun_es	sol-urbain_noun_fr
mediapro_propernoun_es	mediapro_propernoun_fr
municipio_noun_es	commune_noun_fr
endosatario_noun_es	endossataire_noun_fr
gsh_propernoun_es	gsh_propernoun_fr
pulpo_noun_es	poulpe_noun_fr
sito_adjective_es	situé_adjective_fr
jurídico_adjective_es	juridique_adjective_fr
y_coordinatingconjunction_es	et_coordinatingconjunction_fr
encarecido_adjective_es	renchéri_adjective_fr
cook_propernoun_es	cook_propernoun_fr
clark_propernoun_es	clark_propernoun_fr
frontal_adjective_es	frontal_adjective_fr
yeltsin_propernoun_es	eltsine_propernoun_fr
bittor_propernoun_es	bittor_propernoun_fr
katmandú_propernoun_es	katmandou_propernoun_fr
otro_pronoun_es	autrui_pronoun_fr
por-ende_subordinatingconjunction_es	donc_subordinatingconjunction_fr
telekom_propernoun_es	telekom_propernoun_fr
vilagarcía-de-arousa_propernoun_es	vilagarcía-de-arousa_propernoun_fr
elocución_noun_es	élocution_noun_fr
ecuador_noun_es	équateur_noun_fr
fassa-bortolo_propernoun_es	fassa-bortolo_propernoun_fr
agres_propernoun_es	agres_propernoun_fr
frecuentemente_adverb_es	fréquemment_adverb_fr
helguera_propernoun_es	helguera_propernoun_fr
ya-que_subordinatingconjunction_es	vu-que_subordinatingconjunction_fr
absenta_noun_es	absinthe_noun_fr
geneviève_propernoun_es	geneviève_propernoun_fr
año-nuevo_noun_es	nouvel-an_noun_fr
verdadero_adjective_es	vrai_adjective_fr
donde_relativepronoun_es	où_relativepronoun_fr
disconformidad_noun_es	désaccord_noun_fr
mirari_propernoun_es	mirari_propernoun_fr
localización_noun_es	localisation_noun_fr
celibato_noun_es	célibat_noun_fr
descomprimir_verb_es	décompresser_verb_fr
suelo-rústico_noun_es	sol-rural_noun_fr
alfarería_noun_es	poterie_noun_fr
postponer_verb_es	reporter_verb_fr
acotz_propernoun_es	acotz_propernoun_fr
alitalia_propernoun_es	alitalia_propernoun_fr
grieta_noun_es	crevasse_noun_fr
km_noun_es	km_noun_fr
archivar_verb_es	archiver_verb_fr
retraer_verb_es	retraire_verb_fr
mobiliario_noun_es	ameublement_noun_fr
lúdico_adjective_es	ludique_adjective_fr
finarbi_propernoun_es	finarbi_propernoun_fr
primordial_adjective_es	primordial_adjective_fr
autopsia_noun_es	autopsie_noun_fr
subnormal_adjective_es	idiot_adjective_fr
zeltia_propernoun_es	zeltia_propernoun_fr
cortar_verb_es	inciser_verb_fr
instrumentista_noun_es	instrumentiste_noun_fr
juntos_adverb_es	ensemble_adverb_fr
cuadricular_verb_es	quadriller_verb_fr
tríptico_noun_es	triptyque_noun_fr
salvo_adjective_es	sauf_adjective_fr
delfos_propernoun_es	delphes_propernoun_fr
libia_propernoun_es	libye_propernoun_fr
maimónides_propernoun_es	maimonide_propernoun_fr
asensio_propernoun_es	asensio_propernoun_fr
edurne_propernoun_es	edurne_propernoun_fr
lealtad_noun_es	loyauté_noun_fr
venir_verb_es	venir_verb_fr
yonne_propernoun_es	yonne_propernoun_fr
akram_propernoun_es	akram_propernoun_fr
puerilidad_noun_es	puérilité_noun_fr
fuerte_adjective_es	fort_adjective_fr
quedar-registrado_verb_es	demeurer-enregistré_verb_fr
itinerario_noun_es	itinéraire_noun_fr
mazda_propernoun_es	mazda_propernoun_fr
búsqueda_noun_es	quête_noun_fr
júbilo_noun_es	joie_noun_fr
tenedor_noun_es	détenteur_noun_fr
transparencia_noun_es	transparence_noun_fr
simbólico_adjective_es	symbolique_adjective_fr
tfno_noun_es	tél_noun_fr
exhibición_noun_es	exhibition_noun_fr
pase-lo-que-pase_adverb_es	quoi-qu'il-arrive_adverb_fr
turístico_adjective_es	touristique_adjective_fr
baptista_propernoun_es	baptista_propernoun_fr
asedio_noun_es	siège_noun_fr
lograr_verb_es	remporter_verb_fr
genérico_adjective_es	générique_adjective_fr
burka_noun_es	burka_noun_fr
moravia_propernoun_es	moravie_propernoun_fr
soyuz_propernoun_es	soyouz_propernoun_fr
tornado_noun_es	tornade_noun_fr
cargamento_noun_es	cargaison_noun_fr
accidente_noun_es	accident_noun_fr
ultimar_verb_es	conclure_verb_fr
atolón_noun_es	atoll_noun_fr
abundar_verb_es	foisonner_verb_fr
siemens_propernoun_es	siemens_propernoun_fr
zarautz_propernoun_es	zarautz_propernoun_fr
jean-pierre_propernoun_es	jean-pierre_propernoun_fr
guy_propernoun_es	guy_propernoun_fr
allá_adverb_es	là-bas_adverb_fr
embarcar_verb_es	embarquer_verb_fr
kaliningrado_propernoun_es	kaliningrad_propernoun_fr
espasa-calpe_propernoun_es	espasa-calpe_propernoun_fr
renovación_noun_es	renouvellement_noun_fr
envejecer_verb_es	vieillir_verb_fr
afroamericano_noun_es	afro-américain_noun_fr
quijote_propernoun_es	quichotte_propernoun_fr
rata_noun_es	rat_noun_fr
agolpar_verb_es	entasser_verb_fr
cambio-oficial_noun_es	change-officiel_noun_fr
apadrinamiento_noun_es	parrainage_noun_fr
jazz_noun_es	jazz_noun_fr
contabilidad_noun_es	comptabilité_noun_fr
ortodoxia_noun_es	orthodoxie_noun_fr
ferrer_propernoun_es	ferrer_propernoun_fr
mar-de-weddell_propernoun_es	mer-de-weddell_propernoun_fr
pijama_noun_es	pyjama_noun_fr
consignación_noun_es	consignation_noun_fr
bucholz_propernoun_es	bucholz_propernoun_fr
houdart_propernoun_es	houdart_propernoun_fr
robinson_propernoun_es	robinson_propernoun_fr
decepción_noun_es	déception_noun_fr
voto_noun_es	voeu_noun_fr
agarrotado_adjective_es	grippé_adjective_fr
ángulo_noun_es	angle_noun_fr
hospitalizar_verb_es	hospitaliser_verb_fr
declaración_noun_es	déclaration_noun_fr
posterior_adjective_es	postérieur_adjective_fr
indicio_noun_es	indice_noun_fr
andresen_propernoun_es	andresen_propernoun_fr
desfavorecer_verb_es	défavoriser_verb_fr
medio-de-comunicación_noun_es	média_noun_fr
fijar_verb_es	apposer_verb_fr
eb_noun_es	eb_noun_fr
hacienda-pública_noun_es	trésor-public_noun_fr
anastasia_propernoun_es	anastasie_propernoun_fr
como_subordinatingconjunction_es	tel-que_subordinatingconjunction_fr
gruta_noun_es	grotte_noun_fr
cuenta-corriente-soporte_noun_es	compte-courant-support_noun_fr
sobresaliente_adjective_es	excellent_adjective_fr
en-caso-afirmativo_adverb_es	dans-l'affirmative_adverb_fr
medina_propernoun_es	médine_propernoun_fr
artea_propernoun_es	artea_propernoun_fr
simone_propernoun_es	simone_propernoun_fr
aldaketa_propernoun_es	aldaketa_propernoun_fr
francofonía_noun_es	francophonie_noun_fr
estar-de-plantón_verb_es	faire-le-pied-de-grue_verb_fr
kofi_propernoun_es	kofi_propernoun_fr
amorrortu_propernoun_es	amorrortu_propernoun_fr
justamente_adverb_es	justement_adverb_fr
gaza_propernoun_es	gaza_propernoun_fr
fastidioso_adjective_es	fastidieux_adjective_fr
detonante_adjective_es	détonant_adjective_fr
maldad_noun_es	méchanceté_noun_fr
príncipe_noun_es	prince_noun_fr
verdaderamente_adverb_es	véritablement_adverb_fr
hipersensibilidad_noun_es	hypersensibilité_noun_fr
centralización_noun_es	centralisation_noun_fr
cara_noun_es	visage_noun_fr
operario_noun_es	ouvrier_noun_fr
mediación_noun_es	médiation_noun_fr
urrutia_propernoun_es	urrutia_propernoun_fr
silverstone_propernoun_es	silverstone_propernoun_fr
cibeles_propernoun_es	cybèle_propernoun_fr
saint-john's_propernoun_es	saint-john's_propernoun_fr
explosivo_noun_es	explosif_noun_fr
estafeta_noun_es	bureau-de-poste_noun_fr
recompensar_verb_es	récompenser_verb_fr
dar-un-susto_verb_es	faire-peur_verb_fr
saudita_adjective_es	saoudite_adjective_fr
telefónicamente_adverb_es	téléphoniquement_adverb_fr
guyana_propernoun_es	guyana_propernoun_fr
c_numeral_es	c_numeral_fr
miguel_propernoun_es	miguel_propernoun_fr
en-caso-de-que_subordinatingconjunction_es	en-cas-que_subordinatingconjunction_fr
bifurcación_noun_es	bifurcation_noun_fr
max_propernoun_es	max_propernoun_fr
fulgor_noun_es	lueur_noun_fr
tosatto_propernoun_es	tosatto_propernoun_fr
pasta_noun_es	pâte_noun_fr
armada-blanca_propernoun_es	armee-blanche_propernoun_fr
plaza_noun_es	place_noun_fr
antidemócrata_adjective_es	antidémocrate_adjective_fr
subjetividad_noun_es	subjectivité_noun_fr
habilitación_noun_es	habilitation_noun_fr
dhaulagiri_propernoun_es	dhaulagiri_propernoun_fr
arduo_adjective_es	ardu_adjective_fr
cien_numeral_es	cent_numeral_fr
mila_propernoun_es	mila_propernoun_fr
salir-a-flote_verb_es	tirer-son-épingle-du-jeu_verb_fr
