decano_noun	doyen_noun
visesa_propernoun	visesa_propernoun
exclamación_noun	exclamation_noun
elkabbach_propernoun	elkabbach_propernoun
contradictorio_adjective	contradictoire_adjective
campesino_noun	paysan_noun
togo_propernoun	togo_propernoun
legutiano_propernoun	legutiano_propernoun
theo_propernoun	theo_propernoun
arbitral_adjective	arbitral_adjective
taza_noun	tasse_noun
reafirmación_noun	réaffirmation_noun
pasividad_noun	passivité_noun
alfonsina_propernoun	alfonsina_propernoun
préstamo-con-garantía-hipotecaria_noun	prêt-avec-garantie-hypothécaire_noun
fallecer_verb	mourir_verb
compromiso_noun	compromis_noun
humo_noun	fumée_noun
impulsión_noun	impulsion_noun
desear_verb	souhaiter_verb
llevar_verb	porter_verb
manipulación_noun	manipulation_noun
folclore_noun	folklore_noun
rc_noun	rc_noun
bastar_verb	suffire_verb
en-debida-forma_adverb	dûment_adverb
finca-urbana_noun	immeuble_noun
adae_noun	adae_noun
simon_propernoun	simon_propernoun
elton_propernoun	elton_propernoun
sensibilización_noun	sensibilisation_noun
reconciliación_noun	reconciliation_noun
durango_propernoun	durango_propernoun
filipo-ii_propernoun	philippe-ii_propernoun
fisioterapia_noun	physiothérapie_noun
cuenta-conjunta_noun	compte-joint_noun
cabra_noun	chèvre_noun
estíbaliz_propernoun	estíbaliz_propernoun
averiguación_noun	enquête_noun
kross_propernoun	kross_propernoun
aristóteles-onassis_propernoun	aristote-onassis_propernoun
posicionar_verb	positionner_verb
islas-aleutianas_propernoun	îles-aléoutiennes_propernoun
rita_propernoun	rita_propernoun
medef_propernoun	medef_propernoun
trivialidad_noun	trivialité_noun
pelea_noun	bagarre_noun
bolsa-de-aire_noun	trou-d'air_noun
naturalista_adjective	naturaliste_adjective
obsessión_noun	obsession_noun
tata_propernoun	tata_propernoun
soltura_noun	aisance_noun
wrc_noun	wrc_noun
democrático_adjective	démocratique_adjective
nueva-inglaterra_propernoun	nouvelle-angleterre_propernoun
merendar_verb	goûter_verb
mayo_noun	mai_noun
juicio_noun	jugement_noun
arkote_propernoun	arkote_propernoun
sunnita_adjective	sunnite_adjective
picazo_propernoun	picazo_propernoun
yeste_propernoun	yeste_propernoun
poderosamente_adverb	puissamment_adverb
cartagena_propernoun	carthagène_propernoun
josé-montilla-aguilera_propernoun	josé-montilla-aguilera_propernoun
asistir_verb	assister_verb
guerrero_adjective	guerrier_adjective
esopo_propernoun	ésope_propernoun
partícula_noun	particule_noun
ilegalización_noun	illégalisation_noun
haute-savoie_propernoun	haute-savoie_propernoun
villepinista_noun	villepiniste_noun
recabar_verb	obtenir_verb
alisios_noun	alizés_noun
en-pago_adverb	en-paiement_adverb
móvil_noun	mobile_noun
oscurecer_verb	obscurcir_verb
idef_noun	idef_noun
afinsa_propernoun	afinsa_propernoun
merced-a_preposition	grâce-à_preposition
inmigrante_adjective	immigrant_adjective
novelista_noun	romancier_noun
eritrea_propernoun	érythrée_propernoun
granito_noun	granite_noun
lisandro_propernoun	lysandre_propernoun
allanar_verb	aplanir_verb
fusilamiento_noun	exécution_noun
bastante_adverb	assez_adverb
excarcelación_noun	désincarcération_noun
emitir_verb	émettre_verb
cada-vez-más_subordinatingconjunction	chaque-fois-plus_subordinatingconjunction
bielorrusia_propernoun	biélorussie_propernoun
pincel_noun	pinceau_noun
alençon_propernoun	alençon_propernoun
egipto_propernoun	égypte_propernoun
de-cuando-en-cuando_adverb	de-temps-en-autre_adverb
annapolis_propernoun	annapolis_propernoun
abono_noun	payement_noun
as_noun	as_noun
cuota-de-pantalla_noun	quota-de-diffusion_noun
nerviosismo_noun	nervosité_noun
por-otra-parte_adverb	par-ailleurs_adverb
apalabrar_verb	convenir-verbalement-de_verb
engañar_verb	tromper_verb
badiola_propernoun	badiola_propernoun
gramatical_adjective	grammatical_adjective
col_noun	chou_noun
scarselli_propernoun	scarselli_propernoun
arrollar_verb	écraser_verb
gregorio_propernoun	gregorio_propernoun
manera_noun	façon_noun
amposta_propernoun	amposta_propernoun
white_propernoun	white_propernoun
scarponi_propernoun	scarponi_propernoun
gritar_verb	gueuler_verb
con-el-pretexto-de_preposition	au-prétexte-de_preposition
teguise_propernoun	teguise_propernoun
moscovia_propernoun	moscovie_propernoun
asentamiento_noun	colonie_noun
banesto_propernoun	banesto_propernoun
colisión_noun	collision_noun
suárez_propernoun	suárez_propernoun
tiffany_propernoun	tiffany_propernoun
lesión_noun	lésion_noun
monte-de-los-olivos_propernoun	mont-des-oliviers_propernoun
confeccionar_verb	confectionner_verb
texaco_propernoun	texaco_propernoun
infertilidad_noun	infertilité_noun
crítico_adjective	critique_adjective
meinor_propernoun	meinor_propernoun
hierro_noun	fer_noun
como-consecuencia-de_preposition	à-la-suite-de_preposition
elegante_adjective	élégant_adjective
ex_noun	ex_noun
tonti_propernoun	tonti_propernoun
paletilla_noun	épaule_noun
alzamora_propernoun	alzamora_propernoun
intel_propernoun	intel_propernoun
essery_propernoun	essery_propernoun
declaración_noun	declaration_noun
anjelica-huston_propernoun	anjelica-huston_propernoun
rachid_propernoun	rachid_propernoun
cuadrar_verb	carrer_verb
privilegio_noun	privilège_noun
cachan_propernoun	cachan_propernoun
cahors_propernoun	cahors_propernoun
spencer_propernoun	spencer_propernoun
edredón_noun	édredon_noun
rory_propernoun	rory_propernoun
vigo_propernoun	vigo_propernoun
extinción_noun	exctinction_noun
leña_noun	bois_noun
arenberg_propernoun	arenberg_propernoun
definitivamente_adverb	définitivement_adverb
citar_verb	citer_verb
triunfal_adjective	triomphal_adjective
garamendi_propernoun	garamendi_propernoun
identificación_noun	identification_noun
pleyel_propernoun	pleyel_propernoun
adecuadamente_adverb	adéquatement_adverb
dom_noun	dom_noun
gemelo_adjective	jumeau_adjective
turquía_propernoun	turquie_propernoun
suplicar_verb	supplier_verb
getafe_propernoun	getafe_propernoun
bunker_noun	bunker_noun
orden_noun	ordre_noun
silvio_propernoun	silvio_propernoun
recurso-propio_noun	ressource-propre_noun
apertium_propernoun	apertium_propernoun
marian_propernoun	marian_propernoun
recapitalización_noun	recapitalisation_noun
retroactivo_adjective	rétroactif_adjective
cc_noun	cc_noun
valor-mobiliario_noun	valeur-mobilière_noun
volcar_verb	chavirer_verb
nouvelle-calédonie_propernoun	nouvelle-calédonie_propernoun
isla-de-la-pasión_propernoun	île-de-la-passion_propernoun
inflamable_adjective	inflammable_adjective
guingamp_propernoun	guingamp_propernoun
red_noun	filet_noun
escaparate_noun	étalage_noun
arco_noun	arche_noun
canadá_propernoun	canada_propernoun
chacón_propernoun	chacón_propernoun
convincente_adjective	probant_adjective
maradona_propernoun	maradona_propernoun
osalde_propernoun	osalde_propernoun
golfo-de-anadir_propernoun	golfe-d'anadyr_propernoun
biombo_noun	paravent_noun
sexual_adjective	sexuel_adjective
haber_noun	actif_noun
sophie_propernoun	sophie_propernoun
reorientación_noun	réorientation_noun
bergen_propernoun	bergen_propernoun
albañil_noun	maçon_noun
m1-5_propernoun	m1-5_propernoun
marketing_noun	marketing_noun
sobrecargar_verb	alourdir_verb
procesal_adjective	du-procès_adjective
murmurar_verb	murmurer_verb
carburante_noun	carburant_noun
billón_noun	billion_noun
soporte_noun	support_noun
ordenado_adjective	ordonné_adjective
calpe_propernoun	calpe_propernoun
bando_noun	ban_noun
verdini_propernoun	verdini_propernoun
gap_propernoun	gap_propernoun
meseta-ibérica_propernoun	meseta-ibérique_propernoun
mustafa_propernoun	mustafa_propernoun
geir-haarde_propernoun	geir-haarde_propernoun
ímpetu_noun	élan_noun
relegar_verb	réléguer_verb
aflojar_verb	relâcher_verb
implacable_adjective	implacable_adjective
desarrollador_noun	développeur_noun
microondas_noun	micro-ondes_noun
diplicar_verb	dupliquer_verb
ansó_propernoun	ansó_propernoun
por-su-parte_adverb	de-son-coté_adverb
contador_noun	compteur_noun
temblor_noun	tremblement_noun
islamofobia_noun	islamophobie_noun
fácilmente_adverb	facilement_adverb
parmesano_propernoun	parmesan_propernoun
al-qaida_propernoun	al-qaida_propernoun
gezuraga_propernoun	gezuraga_propernoun
agra_propernoun	agra_propernoun
causar_verb	causer_verb
alonso-fernández-de-avellaneda_propernoun	alonso-fernández-de-avellaneda_propernoun
oribe_propernoun	oribe_propernoun
afrobeat_noun	afrobeat_noun
joanes-leizarraga_propernoun	joanes-leizarraga_propernoun
soberano_noun	souverain_noun
mende_propernoun	mende_propernoun
retraso_noun	retard_noun
desafío_noun	défi_noun
calvo_adjective	chauve_adjective
sucesión_noun	succession_noun
porcentaje_noun	pourcentage_noun
oceans_propernoun	oceans_propernoun
córdoba_propernoun	cordoue_propernoun
pluriactividad_noun	pluriactivité_noun
kontugazte_propernoun	compte-jeune_propernoun
justificación_noun	justification_noun
interés-bruto_noun	intérêt-brut_noun
crío_noun	créature_noun
a-vuelta-de-correo_adverb	par-retour-du-courrier_adverb
isidro_propernoun	isidro_propernoun
júcar_propernoun	jucar_propernoun
punto-a-punto_adverb	de-point-en-point_adverb
newark_propernoun	newark_propernoun
tirán_propernoun	tirán_propernoun
intentar_verb	essayer_verb
urcabal_propernoun	urcabal_propernoun
prusia-oriental_propernoun	prusse-orientale_propernoun
anuario_noun	annuaire_noun
fidel_propernoun	fidel_propernoun
circunscripción_noun	circonscription_noun
tesorería_noun	trésorerie_noun
denis_propernoun	denis_propernoun
lamentar_verb	déplorer_verb
para-que_subordinatingconjunction	pour-que_subordinatingconjunction
fisioterapeuta_noun	physiothérapeute_noun
minusvalía_noun	moins-value_noun
ir-sobre-ruedas_verb	marcher-comme-sur-des-roulettes_verb
alborotador_noun	fauteur_noun
storytelling_propernoun	storytelling_propernoun
tirana_propernoun	tirana_propernoun
prodigalidad_noun	prodigalité_noun
reducir_verb	réduire_verb
agustin_propernoun	agustin_propernoun
olano_propernoun	olano_propernoun
alfabeto_noun	alphabet_noun
irlandés_adjective	irlandais_adjective
manifestación_noun	manifestation_noun
ápice_noun	iota_noun
coherente_adjective	cohérent_adjective
lenbur_propernoun	lenbur_propernoun
oeste_noun	ouest_noun
bidasotarra_adjective	de-bidasoa_adjective
arias_propernoun	arias_propernoun
séquito_noun	cortège_noun
simbolismo_noun	symbolisme_noun
antecedente_noun	antécédent_noun
arata-isozaki_propernoun	arata-isozaki_propernoun
mío_possessivepronoun	à-moi_possessivepronoun
mío_determiner	à-moi_determiner
mío_adjective	à-moi_adjective
mío_possessivepronoun	à-moi_possessivepronoun
mío_pronoun	à-moi_pronoun
mío_possessivepronoun	à-moi_possessivepronoun
mío_determiner	à-moi_determiner
mío_possessivepronoun	à-moi_possessivepronoun
gnu_propernoun	gnu_propernoun
composición_noun	composition_noun
lilian_propernoun	lilian_propernoun
forma-de-amortización_noun	mode-d'amortissement_noun
elgorriaga_propernoun	elgorriaga_propernoun
teki_propernoun	teki_propernoun
ana-bolena_propernoun	anne-boleyn_propernoun
entidad_noun	établissement_noun
trebisonda_propernoun	trébizonde_propernoun
aparejar_verb	gréer_verb
blas_propernoun	blas_propernoun
aprendiz_noun	apprenti_noun
gananciales_noun	acquêts_noun
replicar_verb	riposter_verb
athletic-de-bilbao_propernoun	athletic-bilbao_propernoun
france-telecom_propernoun	france-telecom_propernoun
ji-le_propernoun	ji-le_propernoun
interés_noun	intérêt_noun
fallo_noun	faute_noun
coro_noun	coeur_noun
cura_noun	curé_noun
reapropiar_verb	réapproprier_verb
virtuosidad_noun	virtuosité_noun
fantástico_adjective	fantastique_adjective
florón_noun	fleuron_noun
moto_noun	moto_noun
ormaetxea_propernoun	ormaetxea_propernoun
alzamiento_noun	soulèvement_noun
fandango_noun	fandango_noun
árbitro_noun	arbitre_noun
anglosajón_adjective	anglo-saxon_adjective
adelaïde_propernoun	adelaïde_propernoun
involucrar_verb	impliquer_verb
ambiente_noun	ambiance_noun
alguno_pronoun	quelqu'un_pronoun
alguno_determiner	quelqu'un_determiner
bardem_propernoun	bardem_propernoun
en-segundo-lugar_adverb	deuxièmement_adverb
ehak_noun	ehak_noun
microprocessador_noun	microprocesseur_noun
guerrillero_adjective	de-guérilleros_adjective
abandono_noun	abandon_noun
sirio_noun	syrien_noun
último_adjective	dernier_adjective
ahorrar_verb	épargner_verb
eroski_propernoun	eroski_propernoun
generación_noun	generation_noun
pitar_verb	siffler_verb
creatividad_noun	créativité_noun
aglutinar_verb	agglutiner_verb
tonalidad_noun	tonalité_noun
mampara_noun	paravent_noun
arbulu_propernoun	arbulu_propernoun
aparecer_verb	apparaître_verb
aliciente_noun	attrait_noun
continuamente_adverb	constamment_adverb
cgt_noun	cgt_noun
créteil_propernoun	créteil_propernoun
duero_propernoun	douro_propernoun
con-respecto-de_preposition	à-l'égard-de_preposition
gaulle_propernoun	gaulle_propernoun
tchaikovski_propernoun	tchaikovski_propernoun
tributación_noun	tribut_noun
emmaüs_propernoun	emmaüs_propernoun
calamar_noun	calmar_noun
reproducción_noun	reproduction_noun
mont-de-marsan_propernoun	mont-de-marsan_propernoun
jessica_propernoun	jessica_propernoun
wiktionnaire_propernoun	wiktionnaire_propernoun
albergar_verb	héberger_verb
baño_noun	toilette_noun
nevers_propernoun	nevers_propernoun
desagradablemente_adverb	désagréablement_adverb
corrector_adjective	correcteur_adjective
revuelta_noun	révolte_noun
voto-a-favor_noun	vote-pour_noun
día-internacional-de-la-mujer_propernoun	journée-internationale-de-la-femme_propernoun
orientativo_adjective	indicatif_adjective
hugo-rafael-chávez-frías_propernoun	hugo-chávez-frías_propernoun
chileno_adjective	chilien_adjective
basseterre_propernoun	basseterre_propernoun
papúa-nueva-guinea_propernoun	papouasie-nouvelle-guinée_propernoun
crianza_noun	élevage_noun
afeitar_verb	raser_verb
desordenar_verb	désordonner_verb
prosperidad_noun	prospérité_noun
castelldefels_propernoun	castelldefels_propernoun
vicente_propernoun	vicente_propernoun
llevar-a-cabo_verb	mener-à-terme_verb
inbev_propernoun	inbev_propernoun
versión_noun	version_noun
alteración_noun	altération_noun
dar-el-cambio_verb	rendre-la-monnaie_verb
cnrs_noun	cnrs_noun
aol_propernoun	aol_propernoun
coeficiente-de-actualización_noun	coefficient-d'actualisation_noun
por-medio-de_preposition	par-l'intermédiaire-de_preposition
escolta_noun	escorte_noun
convivir_verb	vivre-ensemble_verb
crecimiento_noun	croissance_noun
saint-denis_propernoun	saint-denis_propernoun
bistec_noun	bifteck_noun
carlos_propernoun	carlos_propernoun
radicalización_noun	radicalisation_noun
vergüenza_noun	honte_noun
carrera-armamentística_noun	course-aux-armements_noun
bretón_noun	breton_noun
noventa-y-cuatro_numeral	quatre-vingt-quatorze_numeral
vuestro_adjective	votre_adjective
vuestro_pronoun	votre_pronoun
vuestro_possessivepronoun	votre_possessivepronoun
vuestro_determiner	votre_determiner
vuestro_possessivepronoun	votre_possessivepronoun
vuestro_determiner	votre_determiner
vuestro_adjective	votre_adjective
vuestro_possessivepronoun	votre_possessivepronoun
dictar_verb	dicter_verb
apelmazar_verb	durcir_verb
imitar_verb	imiter_verb
amstel_propernoun	amstel_propernoun
cólera_noun	choléra_noun
trasplante_noun	greffe_noun
correlación_noun	corrélation_noun
imperio-austrohúngaro_propernoun	autricheempire-austro-hongrois_propernoun
ecofricción_noun	ecofriction_noun
buzón_noun	boîte-aux-lettres_noun
sobrecapacidad_noun	surcapacité_noun
mcguinness_propernoun	mcguinness_propernoun
intuitivo_adjective	intuitif_adjective
tener-ideas-negras_verb	broyer-du-noir_verb
kabila_propernoun	kabila_propernoun
sexy_adjective	sexy_adjective
como_preposition	comme_preposition
editorial_noun	maison-d'édition_noun
en-tiempos-de_preposition	au-temps-de_preposition
altos-atlas_propernoun	haut-atlas_propernoun
sendos_determiner	les-deux_determiner
sendos_pronoun	les-deux_pronoun
sendos_determiner	les-deux_determiner
sendos_pronoun	les-deux_pronoun
sendos_determiner	les-deux_determiner
sendos_pronoun	les-deux_pronoun
cuerno-de-oro_propernoun	corne-d'or_propernoun
tramitación_noun	démarche_noun
monedero-electrónico_noun	porte-monnaie-électronique_noun
actualmente_adverb	actuellement_adverb
odisea_propernoun	odyssée_propernoun
stanislas_propernoun	stanislas_propernoun
amortización-anticipada_noun	amortissement-anticipée_noun
suntuosidad_noun	somptuosité_noun
presupuesto_noun	budget_noun
granell_propernoun	granell_propernoun
impuesto-sobre-sociedades_noun	impôt-sur-les-sociétés_noun
irak_propernoun	irak_propernoun
cicladas_propernoun	cyclades_propernoun
arizmendiarrieta_propernoun	arizmendiarrieta_propernoun
qatar_propernoun	qatar_propernoun
anticipo_noun	avance_noun
hasta-pronto_interjection	à-bientôt_interjection
lekima_propernoun	lekima_propernoun
recapturar_verb	recapturer_verb
fabricante_noun	fabricant_noun
lee_propernoun	lee_propernoun
mayoritariamente_adverb	majoritairement_adverb
malí_noun	malien_noun
indisponibilidad_noun	indisponibilité_noun
aguirresarobe_propernoun	aguirresarobe_propernoun
puy-de-dôme_propernoun	puy-de-dôme_propernoun
hachette_propernoun	hachette_propernoun
remunerar_verb	rémunérer_verb
klm_propernoun	klm_propernoun
