positioner_noun	posicionador_noun
cystolith_noun	cistòlit_noun
expansionist_adjective	expansionista_adjective
endodontology_noun	endodontologia_noun
chevrier_propernoun	chevrier_propernoun
domed_adjective	voltat_adjective
porcel_propernoun	porcel_propernoun
brigida_propernoun	brigida_propernoun
armillary-sphere_noun	esfera-armil·lar_noun
sure_adjective	segur_adjective
rabell_propernoun	rabell_propernoun
drive_noun	accionament_noun
gentilic_noun	gentilici_noun
in-a-trice_adverb	en-un-tres-i-no-res_adverb
defect_noun	defecte_noun
baqué_propernoun	baqué_propernoun
race_verb	córrer_verb
frequently_adverb	freqüentment_adverb
jenara_propernoun	jenara_propernoun
anuran_noun	anur_noun
shaw_propernoun	shaw_propernoun
ionisation_noun	ionització_noun
patrizio_propernoun	patrizio_propernoun
alas_adverb	desgraciadament_adverb
coxa_noun	coxal_noun
objective_noun	objectiu_noun
amino-acid_noun	aminoàcid_noun
preparation_noun	confecció_noun
pascale_propernoun	pascale_propernoun
retinography_noun	retinografia_noun
el-greco_propernoun	el-greco_propernoun
person_noun	gent_noun
practitioner_noun	practicant_noun
solifluction_noun	solifluxió_noun
world-health-organisation_propernoun	organització-mundial-de-la-salut_propernoun
efficiency_noun	eficiència_noun
measurably_adverb	mesurablement_adverb
payer_noun	pagador_noun
sclerophyllous_adjective	esclerofil·le_adjective
krystal_propernoun	krystal_propernoun
cash-register_noun	caixa-enregistradora_noun
farreras_propernoun	farreras_propernoun
magnanimously_adverb	magnànimament_adverb
iupac_noun	iupac_noun
jamaica_propernoun	jamaica_propernoun
cognition_noun	cognició_noun
patrizia_propernoun	patrizia_propernoun
ideimar_propernoun	ideimar_propernoun
limiting_adjective	limitatiu_adjective
succour_noun	socors_noun
sumahya_propernoun	sumahya_propernoun
javascript_propernoun	javascript_propernoun
jaylin_propernoun	jaylin_propernoun
darling_noun	estimat_noun
pose_noun	posa_noun
over-the-course-of_preposition	en-el-transcurs-de_preposition
telescope_noun	telescopi_noun
box-plot_noun	diagrama-de-caixa_noun
toleration_noun	tolerància_noun
daunt_verb	intimidar_verb
appetizer_noun	aperitiu_noun
cacambo_propernoun	cacambo_propernoun
proposition_noun	proposició_noun
kamchatka_propernoun	kamchatka_propernoun
aimé_propernoun	aimé_propernoun
next-july_adverb	el-juliol-que-ve_adverb
barbra_propernoun	barbra_propernoun
costantino_propernoun	costantino_propernoun
cyan_noun	cian_noun
by-the-month_adverb	al-mes_adverb
marisol_propernoun	marisol_propernoun
catharism_noun	catarisme_noun
stew_verb	estofar_verb
tyndallization_noun	tindal·lització_noun
conservation_noun	conservació_noun
taxonomy_noun	taxonomia_noun
cameroonian_noun	camerunès_noun
waltz_propernoun	waltz_propernoun
spirulina_propernoun	spirulina_propernoun
qin_propernoun	qin_propernoun
salat_propernoun	salat_propernoun
signaling_noun	senyalització_noun
equatorial_adjective	equatorial_adjective
outcrop_noun	aflorament_noun
isohyet_noun	isohieta_noun
johanne_propernoun	johanne_propernoun
mexican_noun	mexicà_noun
raincoat_noun	impermeable_noun
joystick_noun	palanca-de-control_noun
thoreau_propernoun	thoreau_propernoun
shortage_noun	escassetat_noun
fetish_noun	fetitxe_noun
booth_noun	pavelló_noun
patterson_propernoun	patterson_propernoun
gasification_noun	gasificació_noun
in-the-winter_adverb	a-l'hivern_adverb
blackening_noun	ennegriment_noun
choreography_noun	coreografia_noun
compère_propernoun	compère_propernoun
cardboard_noun	cartró_noun
on-credit_adverb	a-termini_adverb
gabriel-mas-arbona_propernoun	gabriel-mas-arbona_propernoun
coincidentally_adverb	casualment_adverb
tip_noun	punta_noun
escalona_propernoun	escalona_propernoun
bibeau_propernoun	bibeau_propernoun
skull_noun	crani_noun
cartoonist_noun	dibuixant_noun
francoist_adjective	franquista_adjective
vallerand_propernoun	vallerand_propernoun
bonsaint_propernoun	bonsaint_propernoun
bretton-woods-agreement_noun	acord-de-bretton-woods_noun
intersexuality_noun	intersexualitat_noun
schizophrenia_noun	esquizofrènia_noun
cabo-verde_propernoun	cap-verd_propernoun
newborn_noun	nadó_noun
arienne_propernoun	arienne_propernoun
cournoyer_propernoun	cournoyer_propernoun
loafer_noun	gandul_noun
leotard_noun	malla_noun
very_adverb	molt_adverb
busom_propernoun	busom_propernoun
lavive_propernoun	lavive_propernoun
kidney_noun	renyó_noun
galilei_propernoun	galilei_propernoun
bayonne_propernoun	baiona_propernoun
benedetto_propernoun	benedetto_propernoun
scandalous_adjective	escandalós_adjective
distress_verb	afligir_verb
steatosis_noun	esteatosi_noun
emilee_propernoun	emilee_propernoun
nazareno_propernoun	nazareno_propernoun
furlong_propernoun	furlong_propernoun
truly_adverb	veritablement_adverb
teacher_noun	mestre_noun
chronicle_noun	crònica_noun
tukai_propernoun	tukai_propernoun
millimetre_noun	mil·límetre_noun
clerical_adjective	clerical_adjective
likelihood_noun	probabilitat_noun
cannibalism_noun	canibalisme_noun
núñez_propernoun	núñez_propernoun
hayes_propernoun	hayes_propernoun
ruin_verb	arruïnar_verb
refrain_verb	abstenir_verb
german-democratic-republic_propernoun	república-democràtica-alemanya_propernoun
alek_propernoun	alek_propernoun
laboratory_noun	laboratori_noun
ceramic_noun	ceràmica_noun
brissette_propernoun	brissette_propernoun
speechless_adjective	mut_adjective
arab_adjective	àrab_adjective
metropolitan_adjective	metropolità_adjective
yasú_propernoun	yasú_propernoun
next-easter_adverb	la-pasqua-vinent_adverb
ape_noun	simi_noun
stress_verb	estressar_verb
cheekbone_noun	pòmul_noun
ownership_noun	propietat_noun
calorie_noun	caloria_noun
attach_verb	subjectar_verb
at-the-front_adverb	davant_adverb
nettle_verb	irritar_verb
mentally-handicapped-person_noun	deficient_noun
rose-of-lima_propernoun	rosa-de-lima_propernoun
converter_noun	convertidor_noun
feature_verb	constar_verb
strongly_adverb	fortament_adverb
elongation_noun	allargament_noun
bullet_noun	bala_noun
inactive_adjective	inactiu_adjective
solis_propernoun	solis_propernoun
sequela_noun	seqüela_noun
at-all-times_adverb	en-tot-moment_adverb
metaphorically_adverb	metafòricament_adverb
surfacing_noun	cilindratge_noun
gemstone_noun	pedreria_noun
loom_noun	teler_noun
tetanus_noun	tètan_noun
legitimate_adjective	legítim_adjective
authorisation_noun	autorització_noun
neila_propernoun	neila_propernoun
ascetic_noun	asceta_noun
boot_noun	bota_noun
badge_noun	insígnia_noun
horrillo_propernoun	horrillo_propernoun
homestead_noun	mas_noun
beneath_adverb	sota_adverb
ray_propernoun	ray_propernoun
disillusion_verb	desil·lusionar_verb
elderly_adjective	ancià_adjective
carnot_propernoun	carnot_propernoun
distillate_noun	destil·lat_noun
every-year_adverb	cada-any_adverb
manner_noun	manera_noun
parisian_noun	parisenc_noun
transfer_noun	transbord_noun
visually_adverb	visualment_adverb
adriatic_adjective	adriàtic_adjective
perianth_noun	periant_noun
adopt_verb	adoptar_verb
crinophagy_noun	crinofàgia_noun
piché_propernoun	piché_propernoun
lid_noun	parpella_noun
carrero_propernoun	carrero_propernoun
delachevrotière_propernoun	delachevrotière_propernoun
premium_noun	prima_noun
uterine_adjective	uterí_adjective
forcing_noun	obligatorietat_noun
complexity_noun	complexitat_noun
quiet_adjective	callat_adjective
assert_verb	afirmar_verb
crewman_noun	tripulant_noun
gravel_noun	grava_noun
isochronism_noun	isocronisme_noun
rennet_noun	quall_noun
angela-merkel_propernoun	angela-merkel_propernoun
counterpunch_noun	contrapunxó_noun
variously_adverb	diversament_adverb
javelin_noun	javelina_noun
illarramendi_propernoun	illarramendi_propernoun
buildup_noun	acumulació_noun
isla-marchena_propernoun	illa-marchena_propernoun
yeast_noun	llevat_noun
transgenic_adjective	transgènic_adjective
cerebral_adjective	cerebral_adjective
kanaan_propernoun	kanaan_propernoun
higinia_propernoun	higinia_propernoun
shink_propernoun	shink_propernoun
aldair_propernoun	aldair_propernoun
hecilia_propernoun	hecilia_propernoun
nephelometer_noun	nefelòmetre_noun
schinck_propernoun	schinck_propernoun
derrico_propernoun	derrico_propernoun
this-year_adverb	aquest-any_adverb
unfairly_adverb	injustament_adverb
grassland_noun	gramenet_noun
from-that-day-onwards_adverb	d'aquell-dia-ençà_adverb
connecticut_propernoun	connecticut_propernoun
alayna_propernoun	alayna_propernoun
court_noun	tribunal_noun
room_noun	habitació_noun
ethnicity_noun	etnicitat_noun
lamontagne_propernoun	lamontagne_propernoun
ignominious_adjective	ignominiós_adjective
geoid_noun	geoide_noun
in-every-possible-way_adverb	en-tots-els-sentits_adverb
treblinka_propernoun	treblinka_propernoun
search_noun	escorcoll_noun
induce_verb	induir_verb
celibacy_noun	celibat_noun
identity_noun	identitat_noun
unclear_adjective	poc-clar_adjective
sexually_adverb	sexualment_adverb
forehead_noun	front_noun
allow_verb	admetre_verb
unemployed_adjective	parat_adjective
vaudry_propernoun	vaudry_propernoun
loris_propernoun	loris_propernoun
precedence_noun	precedència_noun
prohibit_verb	prohibir_verb
sialosis_noun	sialosi_noun
awfully_adverb	molt_adverb
hasten_verb	acuitar_verb
bravely_adverb	amb-valentia_adverb
atherosclerosis_noun	aterosclerosi_noun
barkley_propernoun	barkley_propernoun
smile_verb	somriure_verb
rajotte_propernoun	rajotte_propernoun
unusual_adjective	insòlit_adjective
lindsay_propernoun	lindsay_propernoun
in-my-opinion_adverb	al-meu-entendre_adverb
crustacean_noun	crustaci_noun
radiophony_noun	radiofonia_noun
gameplay_noun	jugabilitat_noun
tense_adjective	tibant_adjective
longitudinally_adverb	longitudinalment_adverb
pichette_propernoun	pichette_propernoun
shakespearean_adjective	shakespearià_adjective
metazoan_adjective	metazoic_adjective
pinsach_propernoun	pinsach_propernoun
second-level-domain_noun	domini-de-segon-nivell_noun
radioluminescence_noun	radioluminiscència_noun
overemployment_noun	sobreocupació_noun
christy_propernoun	christy_propernoun
the-one_determiner	el_determiner
restrepo_propernoun	restrepo_propernoun
josé-luis-rodríguez-zapatero_propernoun	josé-luis-rodríguez-zapatero_propernoun
wilma_propernoun	wilma_propernoun
quentin_propernoun	quentin_propernoun
italia_propernoun	italia_propernoun
bowel_noun	intestí_noun
who_pronoun	qui_pronoun
who_interrogativepronoun	qui_interrogativepronoun
free-of-interference_adverb	sense-interferències_adverb
armesto_propernoun	armesto_propernoun
robertson_propernoun	robertson_propernoun
appal_verb	horroritzar_verb
shake_noun	sacsejada_noun
delina_propernoun	delina_propernoun
caster_noun	rutlla_noun
flabbergasted_adjective	atònit_adjective
masvidal_propernoun	masvidal_propernoun
chop_noun	costella_noun
comfort_noun	confort_noun
stomatopathy_noun	estomatopatia_noun
physiologically_adverb	fisiològicament_adverb
privé_propernoun	privé_propernoun
baby_noun	nadó_noun
patriarchy_noun	patriarcat_noun
monocotyledon_noun	monocotiledònia_noun
forwarder_noun	transitari_noun
jansa_propernoun	jansa_propernoun
marrero_propernoun	marrero_propernoun
teleprinting_noun	teleimpressió_noun
in-earnest_adverb	seriosament_adverb
submerge_verb	submergir_verb
lucinda_propernoun	lucinda_propernoun
gagné_propernoun	gagné_propernoun
bend_verb	ajupir_verb
permanently_adverb	permanentment_adverb
from_preposition	a-partir-de_preposition
dissertation_noun	dissertació_noun
ringworld_propernoun	ringworld_propernoun
lucid_adjective	lúcid_adjective
homology_noun	homologia_noun
realisation_noun	realització_noun
ad-infinitum_adverb	ad-infinitum_adverb
depreciate_verb	depreciar_verb
carlisle_propernoun	carlisle_propernoun
southeast_adverb	cap-al-sud-est_adverb
cousins_propernoun	cousins_propernoun
kaolinisation_noun	caolinització_noun
to-the-ends-of-the-earth_adverb	fins-a-la-fi-del-món_adverb
obliquely_adverb	obliquament_adverb
off-the-record_adverb	extraoficialment_adverb
verizon_propernoun	verizon_propernoun
collectively_adverb	col·lectivament_adverb
tenniel_propernoun	tenniel_propernoun
predator_noun	depredador_noun
floor_noun	fons_noun
ynes_propernoun	ynes_propernoun
sole_noun	sola_noun
to-be-more-precise_adverb	per-ser-més-precisos_adverb
villodres_propernoun	villodres_propernoun
serotonin_noun	serotonina_noun
interpellation_noun	interpel·lació_noun
lidon_propernoun	lidon_propernoun
divide_verb	segmentar_verb
amorette_propernoun	amorette_propernoun
dante_propernoun	dante_propernoun
bufí_propernoun	bufí_propernoun
lover_noun	amant_noun
report_verb	reportar_verb
goito_propernoun	goito_propernoun
teratoma_noun	teratoma_noun
desertisation_noun	desertització_noun
asset_noun	avantatge_noun
collagen_noun	col·lagen_noun
earth_noun	terra_noun
doran_propernoun	doran_propernoun
buoy_noun	balisa_noun
with-all-due-care_adverb	amb-la-cura-corresponent_adverb
woodville_propernoun	woodville_propernoun
shattler_propernoun	shattler_propernoun
heliotrope_noun	heliotropi_noun
rhinology_noun	rinologia_noun
gilles_propernoun	gilles_propernoun
seth_propernoun	seth_propernoun
sanchez_propernoun	sanchez_propernoun
routinely_adverb	rutinàriament_adverb
oberlin_propernoun	oberlin_propernoun
triple_adjective	triple_adjective
far-right_noun	ultradreta_noun
terric_adjective	tèrric_adjective
like-an-avalanche_adverb	com-un-allau_adverb
upland_noun	serrat_noun
barn_noun	estable_noun
davie_propernoun	davie_propernoun
sometime_adverb	alguna-vegada_adverb
escartín_propernoun	escartín_propernoun
karabakh_propernoun	karabakh_propernoun
slowness_noun	lentitud_noun
capitol_propernoun	capitol_propernoun
legault_propernoun	legault_propernoun
aaron_propernoun	aaron_propernoun
oteros_propernoun	oteros_propernoun
the-next-thursday_adverb	dijous-que-ve_adverb
bathyal_adjective	batial_adjective
workshop_noun	taller_noun
prognathism_noun	prognatisme_noun
roman_adjective	romà_adjective
honoria_propernoun	honoria_propernoun
carolina_propernoun	carolina_propernoun
encase_verb	revestir_verb
nation_noun	nació_noun
maine_propernoun	maine_propernoun
wreckage_noun	resta_noun
crumb_noun	engruna_noun
mogas_propernoun	mogas_propernoun
epicanthus_noun	epicant_noun
polisher_noun	polidor_noun
carefully_adverb	curosament_adverb
marsupial_noun	marsupial_noun
alycia_propernoun	alycia_propernoun
mensah_propernoun	mensah_propernoun
sounding-board_noun	caixa-de-ressonància_noun
disturb_verb	molestar_verb
laurencia_propernoun	laurencia_propernoun
o'donnell_propernoun	o'donnell_propernoun
santerre_propernoun	santerre_propernoun
tick_noun	tic-tac_noun
participate_verb	participar_verb
bow_verb	inclinar_verb
deven_propernoun	deven_propernoun
thermolysis_noun	termòlisi_noun
puyuelo_propernoun	puyuelo_propernoun
valiquette_propernoun	valiquette_propernoun
zósimo_propernoun	zósimo_propernoun
stupid_adjective	idiota_adjective
canela_propernoun	canela_propernoun
telex_noun	tèlex_noun
faintly_adverb	dèbilment_adverb
now-and-again_adverb	de-tant-en-tant_adverb
ear_noun	orella_noun
amour_noun	amor_noun
mailena_propernoun	mailena_propernoun
holotype_noun	holotip_noun
shorten_verb	escurçar_verb
parallelogram_noun	paral·lelogram_noun
megalokaryocyte_noun	megalocariòcit_noun
clare_propernoun	clare_propernoun
fujimori_propernoun	fujimori_propernoun
baillargeon_propernoun	baillargeon_propernoun
westminster_propernoun	westminster_propernoun
bérubé_propernoun	bérubé_propernoun
next-friday_adverb	el-proper-divendres_adverb
demetria_propernoun	demetria_propernoun
altimiras_propernoun	altimiras_propernoun
josep-vicenç-foix-i-mas_propernoun	josep-vicenç-foix-i-mas_propernoun
lung_noun	pulmó_noun
gascón_propernoun	gascón_propernoun
electroencephalography_noun	electroencefalografia_noun
prevalence_noun	predomini_noun
cosmology_noun	cosmologia_noun
distinctive_adjective	distintiu_adjective
bibliographer_noun	bibliògraf_noun
hinduism_noun	hinduisme_noun
so-little_adverb	tan-poc_adverb
burillo_propernoun	burillo_propernoun
matallana_propernoun	matallana_propernoun
acidic_adjective	acídic_adjective
bear_verb	aguantar_verb
loos_propernoun	loos_propernoun
leblanc_propernoun	leblanc_propernoun
rutile_noun	rútil_noun
ultraviolet_adjective	ultraviolat_adjective
teodorico_propernoun	teodorico_propernoun
uruguay_propernoun	uruguai_propernoun
collision_noun	col·lisió_noun
mobilisation_noun	mobilització_noun
tense_verb	tibar_verb
ten_noun	desena_noun
bayona_propernoun	bayona_propernoun
2-3-5-system_noun	sistema-2-3-5_noun
cruise_verb	navegar_verb
method_noun	mètode_noun
malleolus_noun	mal·lèol_noun
frighten-off_verb	arruixar_verb
prevent_verb	impedir_verb
prescriptive_adjective	prescriptiu_adjective
uninstallation_noun	desinstal·lació_noun
diamante_propernoun	diamante_propernoun
sadly_adverb	tristament_adverb
froment_propernoun	froment_propernoun
in-another-place_adverb	a-un-altre-lloc_adverb
sociography_noun	sociografia_noun
francesch_propernoun	francesch_propernoun
tunisian_adjective	tunisià_adjective
polia_propernoun	polia_propernoun
ayden_propernoun	ayden_propernoun
zamira_propernoun	zamira_propernoun
colony_noun	colònia_noun
augmentation_noun	augment_noun
pozas_propernoun	pozas_propernoun
esmerelda_propernoun	esmerelda_propernoun
betel_noun	bètel_noun
ferreira_propernoun	ferreira_propernoun
synagogue_noun	sinagoga_noun
