decano_noun_en	doyen_noun_es
certeramente_adverb_en	précisément_adverb_es
rsc_noun_en	rse_noun_es
retransmitir_verb_en	retransmettre_verb_es
uagadugu_propernoun_en	ouagadougou_propernoun_es
cuota_de_admisión_noun_en	frais_d'admission_noun_es
investigador_noun_en	enquêteur_noun_es
elduayen_propernoun_en	elduayen_propernoun_es
casa_rosada_propernoun_en	casa_rosada_propernoun_es
regularmente_adverb_en	régulièrement_adverb_es
islas_frisias_propernoun_en	îles_frisonnes_propernoun_es
ejercicio_noun_en	exercice_noun_es
continuidad_noun_en	continuité_noun_es
nueva_irlanda_propernoun_en	nouvelle-irlande_propernoun_es
concordar_verb_en	concorder_verb_es
jutlandia_propernoun_en	jutland_propernoun_es
espalda_noun_en	dos_noun_es
carne_noun_en	viande_noun_es
compostela_propernoun_en	compostelle_propernoun_es
abocar_verb_en	déboucher_sur_verb_es
vestir_verb_en	vêtir_verb_es
douste-blazy_propernoun_en	douste-blazy_propernoun_es
sena-san_denis_propernoun_en	seine-saint_denis_propernoun_es
prestatario_noun_en	prestataire_noun_es
elevación_noun_en	élévation_noun_es
talante_noun_en	humeur_noun_es
aramaio_propernoun_en	aramaio_propernoun_es
tratar_verb_en	tâcher_verb_es
ida_noun_en	aller_noun_es
basílica_noun_en	basilique_noun_es
bairiki_propernoun_en	bairiki_propernoun_es
desviar_verb_en	dévier_verb_es
apercibir_verb_en	apercevoir_verb_es
resistencia_noun_en	résistance_noun_es
barraca_noun_en	hutte_noun_es
sintáctico_adjective_en	syntaxique_adjective_es
estómago_noun_en	estomac_noun_es
país_del_loira_propernoun_en	pays_de_loire_propernoun_es
iv_adjective_en	ivème_adjective_es
martí_propernoun_en	martí_propernoun_es
cuota_de_producción_noun_en	quota_de_production_noun_es
revoltoso_adjective_en	virevoltant_adjective_es
prevaricación_noun_en	prévarication_noun_es
pecho_noun_en	poitrine_noun_es
escocés_adjective_en	écossais_adjective_es
bidasoa_propernoun_en	bidassoa_propernoun_es
motocultor_noun_en	motoculteur_noun_es
amsterdam_propernoun_en	amsterdam_propernoun_es
supercopa_propernoun_en	supercopa_propernoun_es
dirham_noun_en	dirham_noun_es
derecho_de_voto_noun_en	droit_de_vote_noun_es
iva_noun_en	tva_noun_es
enajenación_noun_en	aliénation_noun_es
paca_noun_en	paca_noun_es
de_hecho_adverb_en	en_fait_adverb_es
matar_verb_en	assommer_verb_es
ops_noun_en	ops_noun_es
canarias_propernoun_en	canaries_propernoun_es
interprofesional_adjective_en	interprofessionnel_adjective_es
excedente_noun_en	excédent_noun_es
olentzero_propernoun_en	olentzero_propernoun_es
servan-schreiber_propernoun_en	servan-schreiber_propernoun_es
comicios_noun_en	élections_noun_es
lutecia_propernoun_en	lutèce_propernoun_es
efecto_a_cargo_del_librado_noun_en	somme_à_la_charge_du_tiré_noun_es
feliz_adjective_en	joyeux_adjective_es
xerez_propernoun_en	xerez_propernoun_es
potencialización_noun_en	potentialisation_noun_es
vario_determiner_en	plusieurs_determiner_es
gsi_noun_en	gsi_noun_es
valorar_verb_en	estimer_verb_es
adegi_propernoun_en	adegi_propernoun_es
hospital_noun_en	hopital_noun_es
vídeo_noun_en	vidéo_noun_es
juan_jesús_vivas_lara_propernoun_en	juan_jesús_vivas_lara_propernoun_es
burqa_noun_en	burqa_noun_es
hostil_adjective_en	hostile_adjective_es
edward_propernoun_en	edward_propernoun_es
premonición_noun_en	prémonition_noun_es
shimon_propernoun_en	shimon_propernoun_es
souto_propernoun_en	souto_propernoun_es
saber_al_dedillo_verb_en	connaître_sur_le_bout_des_doigts_verb_es
viudo_noun_en	veuf_noun_es
amasar_verb_en	pétrir_verb_es
obligatoriamente_adverb_en	forcément_adverb_es
tener_como_objetivo_verb_en	avoir_pour_objectif_de_verb_es
perdurar_verb_en	perdurer_verb_es
sidra_noun_en	cidre_noun_es
ópera_noun_en	opéra_noun_es
investors_propernoun_en	investors_propernoun_es
levar_verb_en	lever_verb_es
alro_propernoun_en	alro_propernoun_es
tan_pronto_como_subordinatingconjunction_en	aussitôt_que_subordinatingconjunction_es
expedición_noun_en	expedition_noun_es
subcontinente_índio_propernoun_en	sous-continent_indien_propernoun_es
receptor_noun_en	récepteur_noun_es
periferia_noun_en	périphérie_noun_es
tablón_de_anuncios_noun_en	tableau_d'affichage_noun_es
persona_autorizada_noun_en	personne_autorisée_noun_es
londinense_noun_en	londonien_noun_es
típico_adjective_en	typique_adjective_es
diferenciado_adjective_en	différent_adjective_es
gendarme_noun_en	gendarme_noun_es
damart_propernoun_en	damart_propernoun_es
lanzarote_propernoun_en	lanzarote_propernoun_es
renunciación_noun_en	renonciation_noun_es
udalbiltza_propernoun_en	udalbiltza_propernoun_es
firmar_la_presente_verb_en	signer_la_présente_verb_es
johansson_propernoun_en	johansson_propernoun_es
moreira_propernoun_en	moreira_propernoun_es
ambrosini_propernoun_en	ambrosini_propernoun_es
río_amarillo_propernoun_en	fleuve_jaune_propernoun_es
mra_noun_en	mra_noun_es
aparcamiento_noun_en	stationnement_noun_es
insulina_noun_en	insuline_noun_es
coto_noun_en	clos_noun_es
alessandro_propernoun_en	alessandro_propernoun_es
haley_propernoun_en	haley_propernoun_es
factor_noun_en	facteur_noun_es
pnv_noun_en	parti_nationaliste_basque_noun_es
desorganización_noun_en	désorganisation_noun_es
verdad_adverb_en	vraiment_adverb_es
vidberg_propernoun_en	vidberg_propernoun_es
terol_propernoun_en	terol_propernoun_es
preocupar_verb_en	tracasser_verb_es
toomas_hendrik_ilves_propernoun_en	toomas_hendrik_ilves_propernoun_es
comprensible_adjective_en	compréhensible_adjective_es
trámite_noun_en	démarche_noun_es
arlanzón_propernoun_en	arlanzón_propernoun_es
metro_noun_en	mètre_noun_es
decididamente_adverb_en	decidément_adverb_es
requalificación_noun_en	requalification_noun_es
dalí_propernoun_en	dalí_propernoun_es
caluroso_adjective_en	chaleureux_adjective_es
alzheimer_propernoun_en	alzheimer_propernoun_es
computador_noun_en	ordinateur_noun_es
víctima_noun_en	victime_noun_es
después_de_preposition_en	après_preposition_es
ponto_euxino_propernoun_en	pont-euxin_propernoun_es
alpes_neozelandeses_propernoun_en	alpes_néo-zélandaises_propernoun_es
por_casualidad_adverb_en	par_cas_adverb_es
alimentar_verb_en	alimenter_verb_es
airbus_propernoun_en	airbus_propernoun_es
realeza_noun_en	royauté_noun_es
ravena_propernoun_en	ravenne_propernoun_es
cruise_propernoun_en	cruise_propernoun_es
fontecruz_propernoun_en	fontecruz_propernoun_es
augusto_propernoun_en	augusto_propernoun_es
semipresidencial_adjective_en	semi-présidentiel_adjective_es
aiora_propernoun_en	aiora_propernoun_es
doña_noun_en	madame_noun_es
fideliza_propernoun_en	fideliza_propernoun_es
acierto_noun_en	réussite_noun_es
escolar_noun_en	scolaire_noun_es
desmán_noun_en	excès_noun_es
posesión_noun_en	possession_noun_es
trabajar_como_una_fiera_verb_en	travailler_d'arrache-pied_verb_es
andreï_propernoun_en	andreï_propernoun_es
en_neto_adjective_en	net_adjective_es
lata_noun_en	boîte_de_conserve_noun_es
bolso_noun_en	sac_noun_es
presupuestar_verb_en	budgétiser_verb_es
clausura_noun_en	clôture_noun_es
alessio_propernoun_en	alessio_propernoun_es
nouvel_observateur_propernoun_en	nouvel_observateur_propernoun_es
port_louis_propernoun_en	port-louis_propernoun_es
araks_propernoun_en	araxe_propernoun_es
viario_adjective_en	routier_adjective_es
https_noun_en	https_noun_es
proliferación_noun_en	prolifération_noun_es
en_su_caso_adverb_en	le_cas_échéant_adverb_es
seguramente_adverb_en	certainement_adverb_es
antimonárquico_adjective_en	antimonarchique_adjective_es
alfre_propernoun_en	alfre_propernoun_es
legar_verb_en	léguer_verb_es
precondición_noun_en	précondition_noun_es
iluminar_verb_en	illuminer_verb_es
cera_noun_en	cire_noun_es
sin_embargo_adverb_en	toutefois_adverb_es
indefinido_adjective_en	indéfini_adjective_es
trastocar_verb_en	bouleverser_verb_es
reyes_propernoun_en	reyes_propernoun_es
actualizar_verb_en	mettre_à_jour_verb_es
an_noun_en	audience_national_noun_es
masificación_noun_en	massification_noun_es
conveniente_adjective_en	convenable_adjective_es
inclinar_verb_en	incliner_verb_es
interoperabilidad_noun_en	interopérabilité_noun_es
sarkozysmo_noun_en	sarkozysme_noun_es
urizar_propernoun_en	urizar_propernoun_es
dragic_propernoun_en	dragic_propernoun_es
apear_verb_en	faire_descendre_verb_es
andrómeda_propernoun_en	andromède_propernoun_es
asombrar_verb_en	étonner_verb_es
ahogar_verb_en	essouffler_verb_es
liq_noun_en	liq_noun_es
adscrito_adjective_en	assigné_adjective_es
quinceavo_adjective_en	quinzième_adjective_es
concienciar_verb_en	faire_prendre_conscience_verb_es
adornar_verb_en	orner_verb_es
pacto_noun_en	pacte_noun_es
miraflores_propernoun_en	miraflores_propernoun_es
escalonar_verb_en	étager_verb_es
televisión_autonómica_noun_en	télévision_autonome_noun_es
silencioso_adjective_en	silencieux_adjective_es
baile_noun_en	danse_noun_es
lírico_adjective_en	lyrique_adjective_es
valdis_zatlers_propernoun_en	valdis_zatlers_propernoun_es
cubeta_noun_en	cuvette_noun_es
gustav_propernoun_en	gustav_propernoun_es
grillo_propernoun_en	grillo_propernoun_es
pse_noun_en	pse_noun_es
mayoría_relativa_noun_en	majorité_relative_noun_es
absurdidad_noun_en	absurdité_noun_es
margaret_propernoun_en	margaret_propernoun_es
idóneo_adjective_en	idoine_adjective_es
rolland_propernoun_en	rolland_propernoun_es
echar_su_cuarto_a_espadas_verb_en	mettre_son_grain_de_sel_verb_es
destitución_noun_en	destitution_noun_es
reintegrar_verb_en	réintégrer_verb_es
enloquecer_verb_en	affoler_verb_es
obediencia_noun_en	obédience_noun_es
probar_verb_en	essayer_verb_es
antibiótico_adjective_en	antibiotique_adjective_es
pobre_adjective_en	pauvre_adjective_es
degustación_noun_en	dégustation_noun_es
rubalcaba_propernoun_en	rubalcaba_propernoun_es
párrafo_noun_en	paragraphe_noun_es
póster_noun_en	poster_noun_es
pub_noun_en	pub_noun_es
vilar_propernoun_en	vilar_propernoun_es
quart_propernoun_en	quart_propernoun_es
andrade_propernoun_en	andrade_propernoun_es
aasheim_propernoun_en	aasheim_propernoun_es
fonda_noun_en	auberge_noun_es
cimarrón_adjective_en	marron_adjective_es
mitocondrial_adjective_en	mitochondrial_adjective_es
lago_noun_en	lac_noun_es
vivencia_noun_en	expérience_noun_es
huésped_noun_en	hôte_noun_es
elías_propernoun_en	elías_propernoun_es
cordillera_de_los_andes_propernoun_en	cordillère_des_andes_propernoun_es
sobresalir_verb_en	saillir_verb_es
bajo_preposition_en	sous_preposition_es
civil_noun_en	civil_noun_es
emoción_noun_en	émotion_noun_es
mirentxu_propernoun_en	mirentxu_propernoun_es
molina_propernoun_en	molina_propernoun_es
portavoz_noun_en	porte-parole_noun_es
nostra_propernoun_en	nostra_propernoun_es
fijación_noun_en	fixation_noun_es
vanidad_noun_en	vanité_noun_es
siempre_que_subordinatingconjunction_en	à_condition_que_subordinatingconjunction_es
fundacional_adjective_en	constitutif_adjective_es
aleixandre_propernoun_en	aleixandre_propernoun_es
asobal_propernoun_en	asobal_propernoun_es
cinco_numeral_en	cinq_numeral_es
matteo_propernoun_en	matteo_propernoun_es
veterinario_adjective_en	vétérinaire_adjective_es
mazo_noun_en	maillet_noun_es
carvalho_propernoun_en	carvalho_propernoun_es
el_prat_propernoun_en	el_prat_propernoun_es
inmigración_noun_en	immigration_noun_es
con_respecto_a_preposition_en	par_rapport_à_preposition_es
pariente_noun_en	parent_noun_es
a_falta_de_preposition_en	faute_de_preposition_es
colgante_adjective_en	suspendu_adjective_es
pulsera_noun_en	bracelet_noun_es
acreditar_verb_en	accréditer_verb_es
credulidad_noun_en	crédulité_noun_es
satanás_propernoun_en	satan_propernoun_es
fatalidad_noun_en	fatalité_noun_es
crema_noun_en	crème_noun_es
mora_noun_en	retard_noun_es
dreamliner_propernoun_en	dreamliner_propernoun_es
abundar_verb_en	abonder_verb_es
fijar_un_plazo_verb_en	impartir_un_délai_verb_es
suéter_noun_en	sweater_noun_es
pago_total_noun_en	paiement_total_noun_es
suavizar_verb_en	radoucir_verb_es
telleria_propernoun_en	telleria_propernoun_es
petrella_propernoun_en	petrella_propernoun_es
skoda_propernoun_en	skoda_propernoun_es
taller_noun_en	atelier_noun_es
aconfesional_adjective_en	non_confessionnel_adjective_es
predicción_noun_en	prédiction_noun_es
valor_noun_en	valeur_noun_es
gestoría_noun_en	agence_noun_es
roschdy_propernoun_en	roschdy_propernoun_es
granada_propernoun_en	grenade_propernoun_es
antonia_propernoun_en	antonia_propernoun_es
abed_propernoun_en	abed_propernoun_es
el_greco_propernoun_en	el_greco_propernoun_es
oleada_noun_en	flot_noun_es
fan_noun_en	fan_noun_es
ambición_noun_en	ambition_noun_es
cdn_noun_en	cdn_noun_es
arantzatzu_propernoun_en	arantzatzu_propernoun_es
medicalización_noun_en	médicalisation_noun_es
allman_propernoun_en	allman_propernoun_es
lorente_propernoun_en	lorente_propernoun_es
adrala_propernoun_en	adrala_propernoun_es
migración_noun_en	migration_noun_es
ciudad_del_cabo_propernoun_en	le_cap_propernoun_es
tranvía_noun_en	tramway_noun_es
pistola_noun_en	pistolet_noun_es
vómito_noun_en	vomissement_noun_es
aeropuerto_noun_en	aéroport_noun_es
promocional_adjective_en	promotionnel_adjective_es
anitz_propernoun_en	anitz_propernoun_es
tomar_la_delantera_verb_en	prendre_les_devants_verb_es
hipermercado_noun_en	hypermarché_noun_es
divulgación_noun_en	divulgation_noun_es
acuartelar_verb_en	caserner_verb_es
anticonceptivo_noun_en	contraceptif_noun_es
pegar_un_susto_de_muerte_verb_en	faire_une_peur_bleue_verb_es
colas_rail_propernoun_en	colas_rail_propernoun_es
red_de_sucursales_noun_en	réseau_d'agences_noun_es
culminar_verb_en	terminer_verb_es
regularizar_verb_en	régulariser_verb_es
año_noun_en	année_noun_es
su_majestad_la_reina_noun_en	sa_majesté_la_reine_noun_es
nasrallah_propernoun_en	nasrallah_propernoun_es
abulcasís_propernoun_en	abulcasis_propernoun_es
polo_norte_propernoun_en	pôle_nord_propernoun_es
vértebra_noun_en	vertèbre_noun_es
ave_noun_en	oiseau_noun_es
saimir_propernoun_en	saimir_propernoun_es
pekín_propernoun_en	pékin_propernoun_es
anexar_verb_en	annexer_verb_es
gatt_noun_en	gatt_noun_es
utilidad_noun_en	utilité_noun_es
facilitar_verb_en	faciliter_verb_es
arder_verb_en	brûler_verb_es
línea_de_agua_noun_en	ligne_d'eau_noun_es
inclusive_adverb_en	inclus_adverb_es
praileaitz_propernoun_en	praileaitz_propernoun_es
repesca_noun_en	repêchage_noun_es
calzar_verb_en	chausser_verb_es
profesionalmente_adverb_en	professionnellement_adverb_es
jalgi_propernoun_en	jalgi_propernoun_es
antton_propernoun_en	antton_propernoun_es
atractivo_adjective_en	attractif_adjective_es
butragueño_propernoun_en	butragueño_propernoun_es
decisivo_adjective_en	décisif_adjective_es
guam_propernoun_en	guam_propernoun_es
merino_propernoun_en	merino_propernoun_es
mediano_adjective_en	moyen_adjective_es
anglo-holandés_adjective_en	anglo-hollandais_adjective_es
simó_propernoun_en	simó_propernoun_es
silueta_noun_en	silhouette_noun_es
caótico_adjective_en	chaotique_adjective_es
kingman_propernoun_en	kingman_propernoun_es
fp_propernoun_en	fp_propernoun_es
caprichoso_adjective_en	fantasque_adjective_es
beatles_propernoun_en	beatles_propernoun_es
público_adjective_en	public_adjective_es
maximizar_verb_en	maximiser_verb_es
comportar_verb_en	comporter_verb_es
la_bastilla_propernoun_en	bastille_propernoun_es
irkutsk_propernoun_en	irkoutsk_propernoun_es
apología_noun_en	apologie_noun_es
reus_propernoun_en	reus_propernoun_es
trato_preferente_noun_en	traitement_préférentiel_noun_es
cosmopolita_adjective_en	cosmopolite_adjective_es
chipirón_noun_en	encornet_noun_es
josé_propernoun_en	josé_propernoun_es
san_cristobal_y_nieves_propernoun_en	saint-christophe-et-niévès_propernoun_es
carpeta_noun_en	dossier_noun_es
classic_propernoun_en	classic_propernoun_es
anastasio_propernoun_en	anastasio_propernoun_es
jordano_adjective_en	jordanien_adjective_es
pampa_noun_en	pampa_noun_es
bruce_propernoun_en	bruce_propernoun_es
lucas_propernoun_en	lucas_propernoun_es
abdelmajib_propernoun_en	abdelmajib_propernoun_es
tena_propernoun_en	tena_propernoun_es
alejandro_dumas_propernoun_en	alexandre_dumas_propernoun_es
primo_noun_en	cousin_noun_es
roger_bacon_propernoun_en	roger_bacon_propernoun_es
amplificar_verb_en	amplifier_verb_es
coeficiente_reductor_noun_en	coefficient_de_réduction_noun_es
de_un_lado_a_otro_adverb_en	de_long_en_large_adverb_es
en_la_mayoría_de_preposition_en	dans_bien_de_preposition_es
ralentización_noun_en	ralentissement_noun_es
insurgente_adjective_en	insurgé_adjective_es
servired_propernoun_en	servired_propernoun_es
reagrupar_verb_en	regrouper_verb_es
manuele_propernoun_en	manuele_propernoun_es
extensión_noun_en	étendue_noun_es
resistente_adjective_en	résistant_adjective_es
ya_que_subordinatingconjunction_en	du_fait_que_subordinatingconjunction_es
goloso_adjective_en	gourmand_adjective_es
dar_cabida_a_verb_en	accueillir_verb_es
dígito_de_control_noun_en	chiffre_de_contrôle_noun_es
escudero_noun_en	écuyer_noun_es
trintxerpe_propernoun_en	trintxerpe_propernoun_es
expositivo_adjective_en	explicatif_adjective_es
sinisterra_propernoun_en	sinisterra_propernoun_es
levantar_verb_en	dresser_verb_es
incultura_noun_en	inculture_noun_es
tranquilidad_noun_en	tranquillité_noun_es
asar_verb_en	rôtir_verb_es
imaz_propernoun_en	imaz_propernoun_es
acad_noun_en	acad_noun_es
proceso_noun_en	procès_noun_es
pirineos_propernoun_en	pyrénées_propernoun_es
anzéré_propernoun_en	anzéré_propernoun_es
chamartín_propernoun_en	chamartín_propernoun_es
prácticamente_adverb_en	pratiquement_adverb_es
señalar_verb_en	flécher_verb_es
port_said_propernoun_en	port-saïd_propernoun_es
irremediable_adjective_en	irrémédiable_adjective_es
nene_noun_en	enfant_noun_es
rumor_noun_en	rumeur_noun_es
preservar_verb_en	préserver_verb_es
cultivar_verb_en	cultiver_verb_es
tiempo_noun_en	temps_noun_es
huchon_propernoun_en	huchon_propernoun_es
marciano_noun_en	martien_noun_es
kurdo_adjective_en	kurde_adjective_es
amargura_noun_en	amertume_noun_es
hidalgo_propernoun_en	hidalgo_propernoun_es
arkaitz_propernoun_en	arkaitz_propernoun_es
molotov_propernoun_en	molotov_propernoun_es
boss_propernoun_en	boss_propernoun_es
escrivá_propernoun_en	escrivá_propernoun_es
arroyo_noun_en	ruisseau_noun_es
estropada_noun_en	régate_noun_es
deportividad_noun_en	sportivité_noun_es
heroico_adjective_en	héroïque_adjective_es
apariencia_noun_en	apparence_noun_es
rubis_propernoun_en	rubis_propernoun_es
pristina_propernoun_en	pristina_propernoun_es
thierry_propernoun_en	thierry_propernoun_es
zapping_noun_en	zapping_noun_es
alud_noun_en	avalanche_noun_es
antenne_2_propernoun_en	antenne_2_propernoun_es
