propietario_noun	proprietário_noun
viable_adverb	viável_adverb
siquiera_subordinatingconjunction	sequer_subordinatingconjunction
rodamiento_noun	rolamento_noun
oficina_noun	escritório_noun
navegador_noun	navegador_noun
farmacéuticamente_adverb	farmaceuticamente_adverb
liderazgo_noun	liderança_noun
builles_propernoun	builles_propernoun
certeramente_adverb	certeiramente_adverb
adelino_propernoun	adelino_propernoun
asegurar_verb	assegurar_verb
deco_propernoun	deco_propernoun
improbablemente_adverb	improvávelmente_adverb
reglamentario_adjective	regulamentar_adjective
optimización_noun	otimização_noun
lance!_propernoun	lance!_propernoun
útilmente_adverb	utilmente_adverb
complicidad_noun	cumplicidade_noun
tres_numeral	três_numeral
correspondencia_noun	correspondência_noun
estructurado_adjective	estruturado_adjective
office_propernoun	office_propernoun
kilómetro_noun	quilômetro_noun
gubernamentalmente_adverb	governamentalmente_adverb
trasladar_verb	trasladar_verb
al-corriente-de_preposition	a-par-de_preposition
jardín_noun	jardim_noun
rectitud_noun	retitude_noun
además_adverb	ademais_adverb
comprensión_noun	compreensão_noun
terminación_noun	terminação_noun
especificidad_noun	especificidade_noun
polinómico_adjective	polinomial_adjective
paraje_noun	lugar_noun
joanot_propernoun	joanot_propernoun
insaciablemente_adverb	insaciavelmente_adverb
dueño_noun	dono_noun
revenido_adjective	temperado_adjective
naranja_noun	laranja_noun
variable_adjective	variável_adjective
acumulativo_adjective	acumulativo_adjective
plaza-de-toros_noun	praça-de-touros_noun
insecticida_noun	inseticida_noun
a-más-no-poder_adverb	até-não-poder-mais_adverb
saramago_propernoun	saramago_propernoun
imparablemente_adverb	imparavelmente_adverb
seleccionador_noun	selecionador_noun
interrogación_noun	questão_noun
impar_adjective	ímpar_adjective
mansión_noun	mansão_noun
enrutar_verb	encaminhar_verb
clientela_noun	clientela_noun
insoportable_adjective	insuportável_adjective
boixet_propernoun	boixet_propernoun
inorgánico_adjective	inorgânico_adjective
rectificación_noun	rectificação_noun
prueba_noun	prova_noun
carné-de-conducir_noun	carteira-de-motorista_noun
britney_propernoun	britney_propernoun
blog_noun	blog_noun
veintiocho_numeral	vinte-e-oito_numeral
enfrente_adverb	em-frente_adverb
saturado_adjective	saturado_adjective
aliento_noun	alento_noun
renovación_noun	renovação_noun
periodista_noun	jornalista_noun
solícitamente_adverb	solicitamente_adverb
actualizar_verb	atualizar_verb
el-vuestro_pronoun	o-vosso_pronoun
el-vuestro_possessivepronoun	o-vosso_possessivepronoun
el-vuestro_determiner	o-vosso_determiner
exquisitamente_adverb	gostosamente_adverb
decisorio_adjective	decisório_adjective
alba_noun	alva_noun
diván_noun	divã_noun
replegar_verb	redobrar_verb
coagulante_noun	coagulante_noun
homogéneo_adjective	homogêneo_adjective
transaccionar_verb	transacionar_verb
a-mares_adverb	em-abundância_adverb
viceversa_adverb	vice-versa_adverb
sudán_propernoun	sudão_propernoun
ftseurofirst_propernoun	ftseurofirst_propernoun
cebra_noun	zebra_noun
didácticamente_adverb	didaticamente_adverb
esaf_propernoun	esaf_propernoun
adherentemente_adverb	aderentemente_adverb
afirmación_noun	afirmação_noun
arbitral_propernoun	arbitral_propernoun
costumbre_noun	costume_noun
cancún_propernoun	cancún_propernoun
prefijar_verb	prefixar_verb
almacén_noun	galpão_noun
práctico_adjective	prático_adjective
precipicio_noun	precipício_noun
policía_noun	polícia_noun
aerodinámico_adjective	aerodinâmico_adjective
oecd_propernoun	ocde_propernoun
equidistancia_noun	equidistância_noun
intensificación_noun	intensificação_noun
denuncia_noun	denúncia_noun
zeferino_propernoun	zeferino_propernoun
orgánico_adjective	orgânico_adjective
lecho_noun	leito_noun
diferencia_noun	diferença_noun
con-dos-cojones_adverb	com-aquilo-roxo_adverb
añejo_adjective	velho_adjective
bautismo_noun	baptismo_noun
fideicomiso_noun	fideicomisso_noun
media-mañana_adverb	meia-manhã_adverb
medio_adverb	meio_adverb
esto_pronoun	isto_pronoun
cierto_determiner	certo_determiner
puntualmente_adverb	pontualmente_adverb
insólitamente_adverb	insolitamente_adverb
inflacionario_adjective	inflacionário_adjective
dimisión_noun	despedimento_noun
du-loren_propernoun	du-loren_propernoun
oleada_noun	onda_noun
reelección_noun	reeleição_noun
en-mano_adverb	em-mãos_adverb
delante-de_preposition	adiante-de_preposition
sadler_propernoun	sadler_propernoun
noble_adjective	nobre_adjective
hecho_noun	facto_noun
sobrepasar_verb	ultrapassar_verb
rebaba_noun	rebaba_noun
decomisar_verb	confiscar_verb
embrión_noun	embrião_noun
socialdemócrata_adjective	social-democrata_adjective
motivación_noun	motivação_noun
hora-punta_adverb	horário-de-pico_adverb
aún_adverb	ainda_adverb
huella_noun	impressão_noun
referéndum_noun	referendo_noun
traspasar_verb	traspassar_verb
recto_adjective	recto_adjective
transcurrir_verb	decorrer_verb
calificación_noun	qualificação_noun
gmc_propernoun	gmc_propernoun
y-encima_adverb	ainda-por-cima_adverb
párpado_noun	pálpebra_noun
tipología_noun	tipologia_noun
volumen_noun	volume_noun
aun-así_subordinatingconjunction	ainda-assim_subordinatingconjunction
eficiencia_noun	eficiência_noun
hidroeléctrico_adjective	hidroeléctrico_adjective
renegociación_noun	renegociação_noun
regalar_verb	presentear_verb
chispa_noun	faísca_noun
fatiga_noun	fadiga_noun
reapropiar_verb	reapropriar_verb
rotación_noun	rotação_noun
ultrapasar_verb	ultrapassar_verb
listo_adjective	pronto_adjective
atmosférico_adjective	atmosférico_adjective
pájaro_noun	pássaro_noun
lleno_adjective	cheio_adjective
sgml_propernoun	sgml_propernoun
hoyo_noun	buraco_noun
rotacional_adjective	rotacional_adjective
gol_noun	golo_noun
asa_noun	alça_noun
déficit_noun	deficit_noun
a-plazos_adverb	a-prazo_adverb
carmo_propernoun	carmo_propernoun
epurchasing_noun	e-purchasing_noun
empaquetado_noun	empacotado_noun
arboleda_noun	arvoredo_noun
tuyo_determiner	o-teu_determiner
tuyo_possessivepronoun	o-teu_possessivepronoun
tuyo_determiner	o-teu_determiner
tuyo_pronoun	o-teu_pronoun
tuyo_possessivepronoun	o-teu_possessivepronoun
tuyo_determiner	o-teu_determiner
tuyo_possessivepronoun	o-teu_possessivepronoun
roca_noun	rocha_noun
lotería_noun	loteria_noun
colegiado_noun	colegiado_noun
fijación_noun	fixação_noun
óseo_adjective	ósseo_adjective
thm_propernoun	thm_propernoun
tresserras_propernoun	tresserras_propernoun
fresa_noun	fresa_noun
iluminación_noun	iluminação_noun
don-nadie_adverb	joão-ninguém_adverb
aquél_pronoun	aquele_pronoun
aquél_determiner	aquele_determiner
marginal_adjective	marginal_adjective
rotura_noun	rompimento_noun
neutral_adjective	neutro_adjective
madrid_propernoun	madri_propernoun
posponer_verb	protelar_verb
desdoblamiento_noun	desdobramento_noun
habitablemente_adverb	habitavelmente_adverb
perla_noun	pérola_noun
eclécticamente_adverb	ecleticamente_adverb
explosión_noun	explosão_noun
millennium_propernoun	millennium_propernoun
santana_propernoun	santana_propernoun
desazón_noun	mal-estar_noun
rescisión_noun	rescisão_noun
berlín_propernoun	berlim_propernoun
minuta_noun	conta_noun
dialecto_noun	dialeto_noun
comunicativo_adjective	comunicativo_adjective
tgv_noun	tgv_noun
criba_noun	separação_noun
subastable_adjective	leiloável_adjective
plegar_verb	dobrar_verb
estructuralmente_adverb	estruturalmente_adverb
cabecera_noun	cabeceira_noun
chivo-expiatorio_adverb	bode-expiatório_adverb
marina_propernoun	marina_propernoun
señorío_noun	senhorio_noun
descontrol_noun	descontrole_noun
antihorario_adjective	anti-horário_adjective
mensaje_noun	mensagem_noun
hipotéticamente_adverb	hipoteticamente_adverb
ligeramente_adverb	lestamente_adverb
en-cuanto_adverb	assim-que_adverb
asturias_propernoun	astúrias_propernoun
ocurrentemente_adverb	ocorrentemente_adverb
microempresa_noun	microempresa_noun
gaseosamente_adverb	gasosamente_adverb
toxina_noun	toxina_noun
norberto_propernoun	norberto_propernoun
zas_interjection	zás_interjection
bautizar_verb	batizar_verb
hecho-una-lástima_adverb	em-estado-deplorável_adverb
redondeo_noun	arredondamento_noun
paradero_noun	paradeiro_noun
aplanado_adjective	alisado_adjective
creación_noun	criação_noun
perejil_noun	salsa_noun
zeca_propernoun	zeca_propernoun
k_noun	k_noun
hipócritamente_adverb	hipocritamente_adverb
dumbledore_propernoun	dumbledore_propernoun
indispuesto_adjective	maldisposto_adjective
autoevaluar_verb	auto-avaliar_verb
montull_propernoun	montull_propernoun
lentitud_noun	lentidão_noun
boscoso_adjective	arborizado_adjective
olavo_propernoun	olavo_propernoun
cinemática_noun	cinemática_noun
solemnemente_adverb	solenemente_adverb
plásticamente_adverb	plasticamente_adverb
diagonal_noun	diagonal_noun
ignorancia_noun	ignorância_noun
zaguero_noun	zagueiro_noun
flexionar_verb	flexionar_verb
enlazar_verb	enlaçar_verb
cuadrícula_noun	grade_noun
agresivamente_adverb	agressivamente_adverb
vuelta_noun	volta_noun
balar_verb	balir_verb
detener_verb	deter_verb
itunes_propernoun	itunes_propernoun
perdición_noun	perdição_noun
desechar_verb	eliminar_verb
atónitamente_adverb	atonitamente_adverb
águila_noun	águia_noun
visado_noun	visto_noun
empírico_adjective	empírico_adjective
maldición_noun	maldição_noun
doble_noun	dobro_noun
modular_verb	modular_verb
estomacal_adjective	estomacal_adjective
aguante_noun	tolerância_noun
fidelidad_noun	fidelidade_noun
post_adverb	pós_adverb
castelo-branco_propernoun	castelo-branco_propernoun
japón_propernoun	japão_propernoun
remuneratorio_adjective	remuneratório_adjective
calibrador_noun	calibrador_noun
ahorrar_verb	poupar_verb
flecha_noun	seta_noun
firmar_verb	assinar_verb
carrusel_noun	carrossel_noun
mejorar_verb	melhorar_verb
rehacer_verb	refazer_verb
cortante_adjective	cortante_adjective
diapositiva_noun	slide_noun
rotatorio_adjective	rotatório_adjective
flipa_propernoun	flipa_propernoun
enmienda_noun	emenda_noun
prórroga_noun	prorrogação_noun
interactuar_verb	interagir_verb
cortés_adjective	cortês_adjective
casagran_propernoun	casagran_propernoun
asistencia_noun	assistência_noun
colchón_noun	colchão_noun
tienda_noun	loja_noun
https_noun	https_noun
fustigar_verb	fustigar_verb
en-medio-de_preposition	no-meio-de_preposition
homeopatía_noun	homeopatia_noun
antes-o-después_adverb	mais-dia-menos-dia_adverb
asta_noun	hasta_noun
curablemente_adverb	curavelmente_adverb
allende_adverb	além_adverb
deplorablemente_adverb	deploravelmente_adverb
mezzo_propernoun	mezzo_propernoun
retomar_verb	reatar_verb
proveer_verb	prover_verb
entrenar_verb	treinar_verb
excluyentemente_adverb	excludentemente_adverb
tablero_noun	tabuleiro_noun
centinela_noun	sentinela_noun
frontera_noun	fronteira_noun
junio_noun	junho_noun
ompi_propernoun	ompi_propernoun
ms-dos_propernoun	ms-dos_propernoun
multimedia_adjective	multimédia_adjective
poblador_noun	povoador_noun
tamb_propernoun	tamb_propernoun
heces_noun	fezes_noun
macedo_propernoun	macedo_propernoun
contener_verb	conter_verb
sombreado_noun	hachura_noun
ofrecer_verb	oferecer_verb
brisa_noun	brisa_noun
general_adjective	geral_adjective
angeiras_propernoun	angeiras_propernoun
orientación_noun	orientação_noun
componer_verb	compor_verb
inusual_adjective	incomum_adjective
fuertemente-a-la-baja_adverb	em-forte-queda_adverb
posibilitar_verb	possibilitar_verb
así-pues_adverb	por-conseguinte_adverb
perezosamente_adverb	preguiçosamente_adverb
mano-a-mano_adverb	cara-a-cara_adverb
tedioso_adjective	tedioso_adjective
valerosamente_adverb	valorosamente_adverb
corregir_verb	corrigir_verb
paralización_noun	paralisação_noun
enterar_verb	inteirar_verb
diversificar_verb	diversificar_verb
de-modo-que_adverb	de-maneira-que_adverb
programación_noun	programação_noun
característico_adjective	característico_adjective
accionar_verb	acionar_verb
insolublemente_adverb	insoluvelmente_adverb
colorear_verb	colorir_verb
artesano_noun	artesão_noun
contenedor_noun	contêiner_noun
solemne_adjective	solene_adjective
inmenso_adjective	imenso_adjective
rincón_noun	rincão_noun
espasa_propernoun	espasa_propernoun
marina_noun	marinha_noun
orgulloso_adjective	orgulhoso_adjective
demográficamente_adverb	demograficamente_adverb
otorgar_verb	outorgar_verb
kilómetro_noun	quilómetro_noun
brillantemente_adverb	brilhantemente_adverb
uranio_noun	urânio_noun
cip_propernoun	cip_propernoun
nodo_noun	nó_noun
ruffalo_propernoun	ruffalo_propernoun
centenar_noun	centena_noun
silke_propernoun	silke_propernoun
bucólicamente_adverb	bucolicamente_adverb
contraoferta_noun	contraoferta_noun
cabinda_propernoun	cabinda_propernoun
meteorología_noun	meteorologia_noun
anderson_propernoun	anderson_propernoun
conciso_adjective	conciso_adjective
abecedario_noun	cartilha_noun
religión_noun	religião_noun
prometedor_adjective	prometedor_adjective
gamma_noun	gama_noun
peluquero_noun	cabeleireiro_noun
cortésmente_adverb	cortesmente_adverb
eliseu_propernoun	eliseu_propernoun
tener-sentido_verb	fazer-sentido_verb
trasladar_verb	transladar_verb
rama_noun	ramo_noun
marcelino_propernoun	marcelino_propernoun
venganza_noun	vingança_noun
subtabla_noun	subtabela_noun
oasis_noun	oásis_noun
por-el-contrario_subordinatingconjunction	pelo-contrário_subordinatingconjunction
largamente_adverb	longamente_adverb
todo_pronoun	tudo_pronoun
tiernamente_adverb	ternamente_adverb
prioritario_adjective	prioritário_adjective
penitenciario_adjective	penitenciário_adjective
cerca_adverb	perto_adverb
capa-base_noun	camada-base_noun
lectivamente_adverb	letivamente_adverb
profesional_adjective	profissional_adjective
xangai_propernoun	xangai_propernoun
muy-fácil_adverb	muito-fácil_adverb
garantía_noun	garantia_noun
iso_propernoun	iso_propernoun
daniela_propernoun	daniela_propernoun
dolorosamente_adverb	doidamente_adverb
deductivamente_adverb	dedutivamente_adverb
hipervínculo_noun	hiperlink_noun
parásito_adjective	parasita_adjective
hoz_noun	podadeira_noun
sag_propernoun	sag_propernoun
de-cara-a_preposition	face-a_preposition
armet_propernoun	armet_propernoun
tracción_noun	tracção_noun
floración_noun	floração_noun
joysi_propernoun	joysi_propernoun
hueso_noun	osso_noun
a-falta-de-pan-buenas-son-tortas_adverb	quem-não-tem-cão-caça-com-gato_adverb
cuchilla_noun	lâmina_noun
reorganización_noun	reorganização_noun
predicar_verb	pregar_verb
cristiano_propernoun	cristiano_propernoun
espíritu_noun	espírito_noun
puntual_adjective	pontual_adjective
aldea_noun	aldeia_noun
docena_noun	dúzia_noun
rad_propernoun	rad_propernoun
sinergia_noun	sinergia_noun
insecto_noun	inseto_noun
medio-millón_noun	meio-milhão_noun
ranura_noun	ranhura_noun
césped_noun	grama_noun
criminalidad_noun	criminalidade_noun
interactivamente_adverb	interativamente_adverb
siemens_propernoun	siemens_propernoun
sorprender_verb	surpreender_verb
gruesamente_adverb	gordamente_adverb
turbulento_adjective	turbulento_adjective
resonancia_noun	ressonância_noun
génicamente_adverb	geneticamente_adverb
seguridad_noun	segurança_noun
comercializablemente_adverb	comercializavelmente_adverb
laminar_adjective	laminar_adjective
inmigrar_verb	imigrar_verb
estándar_adjective	standard_adjective
inducir_verb	induzir_verb
frente-a_preposition	em-frente-a_preposition
taladradora_noun	furadeira_noun
desplegable_adverb	desdobrável_adverb
charla_noun	papo_noun
atributo_noun	atributo_noun
turba_noun	multidão_noun
gallo_noun	galo_noun
omitir_verb	ignorar_verb
como-botón-de-muestra_adverb	como-exemplo_adverb
fiero_adjective	feroz_adjective
reevaluación_noun	reavaliação_noun
elocuentemente_adverb	eloquentemente_adverb
parsimonia_noun	parcimônia_noun
punto_noun	ponto_noun
caer_verb	cair_verb
chad_propernoun	chade_propernoun
cuestionar_verb	questionar_verb
convertir_verb	converter_verb
detenido_noun	detento_noun
entonces_subordinatingconjunction	então_subordinatingconjunction
de-pronto_adverb	de-repente_adverb
intermediario_adjective	intermediário_adjective
rápidamente_adverb	rapidamente_adverb
subyacer_verb	subjazer_verb
redundante_adjective	redundante_adjective
figurín_noun	figurino_noun
facebook_propernoun	facebook_propernoun
devaluación_noun	desvalorização_noun
al-borde-de_preposition	à-beira-de_preposition
brasilia_propernoun	brasília_propernoun
médicamente_adverb	medicamente_adverb
costoso_adjective	caro_adjective
dictamen_noun	ditame_noun
desempeño_noun	desempenho_noun
enfrentamiento_noun	enfrentamento_noun
latín_propernoun	latim_propernoun
s_noun	s_noun
modisto_noun	costureiro_noun
blanco_noun	alvo_noun
inhalación_noun	inalação_noun
interés_noun	interesse_noun
ecofin_propernoun	ecofin_propernoun
casi_adverb	quase_adverb
